start,O'Connor
-13.7378,126.9635
-13.7370,126.9648
-13.7377,126.9651
-13.7385,126.9639
end
start,Durack
-30.8695,115.2442
-30.8569,115.2379
-30.8317,115.2189
-30.8254,115.2098
-30.8230,115.2030
-30.8227,115.1950
-30.8249,115.1897
-30.7930,115.1902
-30.7718,115.1832
-30.7103,115.1528
-30.7044,115.1522
-30.6767,115.1410
-30.6684,115.1366
-30.6667,115.1337
-30.6529,115.1317
-30.6362,115.1208
-30.6204,115.1152
-30.6133,115.1072
-30.6064,115.1074
-30.6017,115.1020
-30.5915,115.1036
-30.5838,115.0985
-30.5812,115.0899
-30.5783,115.0876
-30.5632,115.0909
-30.5575,115.0949
-30.5482,115.0941
-30.5347,115.0860
-30.5277,115.0758
-30.5244,115.0747
-30.5204,115.0757
-30.5174,115.0740
-30.5113,115.0675
-30.5098,115.0628
-30.5105,115.0590
-30.5083,115.0570
-30.5070,115.0581
-30.5037,115.0573
-30.5050,115.0539
-30.4991,115.0625
-30.4916,115.0688
-30.4857,115.0711
-30.4780,115.0711
-30.3378,115.042
-30.3302,115.0363
-30.3170,115.0204
-30.3027,115.0368
-30.2982,115.0397
-30.2899,115.0411
-30.2884,115.0401
-30.2825,115.0427
-30.2679,115.0410
-30.2524,115.0368
-30.2421,115.0320
-30.2369,115.0274
-30.2332,115.0203
-30.2333,115.0140
-30.2279,115.0031
-30.2283,114.9987
-30.2314,114.9962
-30.2312,114.9942
-30.2288,114.9965
-30.2280,114.9945
-30.2271,114.9946
-30.2237,114.9989
-30.2166,114.9967
-30.2108,114.9975
-30.2088,114.9959
-30.1834,114.9979
-30.1794,114.9997
-30.1748,114.9995
-30.1747,115.0013
-30.1718,115.0036
-30.1649,115.0026
-30.1592,115.0062
-30.1485,115.0029
-30.1458,115.0046
-30.1382,115.0016
-30.1322,115.0017
-30.0790,114.9840
-30.0727,114.9767
-30.0719,114.9722
-30.0728,114.9697
-30.0743,114.9696
-30.0721,114.9630
-30.0705,114.9624
-30.0709,114.9637
-30.0692,114.9643
-30.0687,114.9618
-30.0669,114.9646
-30.0625,114.9660
-30.0545,114.9653
-30.0493,114.9592
-30.0487,114.9558
-30.0509,114.9555
-30.0488,114.9548
-30.0415,114.9574
-30.0401,114.9593
-30.0338,114.9601
-30.0075,114.9695
-29.9739,114.9628
-29.9722,114.9651
-29.9580,114.9731
-29.9465,114.9742
-29.9450,114.9777
-29.9110,114.9827
-29.8627,114.9778
-29.8561,114.9790
-29.8554,114.9808
-29.8518,114.9818
-29.8448,114.9808
-29.8321,114.9746
-29.8301,114.9754
-29.8268,114.9735
-29.6837,114.9579
-29.5282,114.9903
-29.5113,114.9978
-29.5040,114.9966
-29.4957,114.9977
-29.4739,114.9908
-29.4365,114.9739
-29.4151,114.9678
-29.3974,114.9563
-29.3793,114.9600
-29.3653,114.9585
-29.3521,114.9542
-29.3344,114.9467
-29.3248,114.9397
-29.2906,114.9214
-29.2872,114.9209
-29.2774,114.9144
-29.2721,114.9159
-29.2701,114.9220
-29.2602,114.9200
-29.2554,114.9207
-29.1167,114.8720
-29.0933,114.8552
-29.0660,114.8319
-29.0590,114.8232
-29.0436,114.8095
-29.0391,114.8019
-29.0195,114.7850
-29.0163,114.7801
-29.0008,114.7657
-28.9511,114.7095
-28.8777,114.6374
-28.8677,114.6343
-28.8665,114.6355
-28.8613,114.6349
-28.8571,114.6311
-28.8404,114.6260
-28.8305,114.6286
-28.8063,114.6195
-28.7953,114.6122
-28.7915,114.6060
-28.7907,114.5968
-28.7880,114.5964
-28.7844,114.5920
-28.7845,114.5761
-28.7745,114.5938
-28.7768,114.5926
-28.7760,114.6013
-28.7741,114.6019
-28.7747,114.6064
-28.7733,114.6064
-28.7703,114.6109
-28.7687,114.6089
-28.7649,114.6109
-28.7627,114.6147
-28.7502,114.6179
-28.7285,114.6200
-28.7169,114.6185
-28.7016,114.6134
-28.6651,114.6126
-28.6559,114.6101
-28.6490,114.6053
-28.6460,114.6061
-28.6427,114.6041
-28.6383,114.6057
-28.6115,114.5965
-28.5899,114.5838
-28.5843,114.5830
-28.5779,114.5753
-28.5651,114.5697
-28.5593,114.5654
-28.5508,114.5639
-28.5394,114.5572
-28.5350,114.5567
-28.5240,114.5473
-28.4944,114.5336
-28.4459,114.4903
-28.4102,114.4546
-28.4085,114.4666
-28.4073,114.4656
-28.3942,114.4329
-28.3769,114.4280
-28.3705,114.4219
-28.3353,114.4054
-28.2330,114.3233
-28.2259,114.3138
-28.2196,114.2984
-28.2008,114.2638
-28.1923,114.2533
-28.1872,114.2426
-28.1872,114.2387
-28.1754,114.2328
-28.1268,114.1972
-28.1195,114.1898
-28.1142,114.1778
-28.1109,114.1747
-28.0676,114.1641
-28.0645,114.1657
-28.0379,114.1582
-28.0177,114.1560
-28.0007,114.1499
-27.9723,114.1445
-27.9042,114.1255
-27.8503,114.1053
-27.8277,114.1109
-27.8262,114.1125
-27.8227,114.1121
-27.7729,114.1243
-27.7625,114.1330
-27.7452,114.1392
-27.7431,114.1443
-27.7356,114.1454
-27.7334,114.1515
-27.7085,114.1576
-27.7082,114.1658
-27.6803,114.1816
-27.6588,114.1734
-27.7069,114.1633
-27.6271,114.1449
-27.6036,114.1370
-27.5871,114.1293
-27.5031,114.1042
-27.4790,114.0923
-27.4602,114.0860
-27.4200,114.0649
-27.3737,114.0435
-27.3638,114.0370
-27.3208,114.0163
-27.3078,114.0068
-27.3006,114.0042
-27.2979,114.0005
-27.2943,113.9997
-27.2833,113.9925
-27.2706,113.9872
-27.2598,113.9800
-27.2307,113.9651
-26.9923,113.8212
-26.9794,113.8162
-26.9622,113.8031
-26.9290,113.7830
-26.8957,113.7573
-26.8921,113.7564
-26.8835,113.7479
-26.8664,113.7366
-26.8459,113.7199
-26.8417,113.7185
-26.8360,113.7113
-26.8106,113.6935
-26.8033,113.6861
-26.7515,113.6462
-26.7435,113.6423
-26.7292,113.6292
-26.6714,113.5843
-26.6444,113.5583
-26.6333,113.5496
-26.6273,113.5408
-26.6059,113.5179
-26.5987,113.5140
-26.5885,113.5035
-26.5700,113.4797
-26.5634,113.4750
-26.5542,113.4644
-26.5407,113.4467
-26.5341,113.4416
-26.5101,113.4132
-26.4292,113.3275
-26.4251,113.3253
-26.4001,113.2966
-26.3965,113.3000
-26.3972,113.3047
-26.3961,113.3063
-26.3904,113.3087
-26.3874,113.3082
-26.3511,113.2962
-26.3473,113.2993
-26.3424,113.2996
-26.3349,113.2965
-26.3243,113.2890
-26.2940,113.2775
-26.2871,113.2716
-26.2720,113.2640
-26.2334,113.2364
-26.2045,113.2051
-26.1910,113.1933
-26.1853,113.1849
-26.1693,113.1713
-26.1621,113.1681
-26.1516,113.1562
-26.1659,113.1941
-26.1701,113.1936
-26.1739,113.1972
-26.1777,113.2227
-26.1813,113.2265
-26.1836,113.2396
-26.1912,113.2608
-26.2142,113.2650
-26.2240,113.2648
-26.2223,113.2657
-26.2389,113.2677
-26.2417,113.2699
-26.2390,113.2709
-26.2350,113.2759
-26.2250,113.2789
-26.2264,113.2800
-26.2215,113.2803
-26.2215,113.2785
-26.2123,113.2753
-26.1667,113.2836
-26.1556,113.2873
-26.1257,113.2911
-26.1150,113.2903
-26.1107,113.2915
-26.1067,113.2896
-26.0969,113.2889
-26.0854,113.2915
-26.0798,113.2876
-26.0583,113.2860
-26.0552,113.2864
-26.0518,113.2904
-26.0477,113.2916
-26.0400,113.2846
-26.0252,113.2953
-26.0159,113.2992
-26.0814,113.3064
-26.1262,113.3198
-26.1815,113.3216
-26.1945,113.3200
-26.2000,113.3222
-26.2104,113.3226
-26.2126,113.3196
-26.2153,113.3189
-26.2196,113.3226
-26.2301,113.3232
-26.2361,113.3221
-26.2391,113.3185
-26.2417,113.3177
-26.2465,113.3183
-26.2530,113.3227
-26.2643,113.3218
-26.2700,113.3245
-26.3171,113.3260
-26.3189,113.3243
-26.3218,113.3262
-26.3372,113.3267
-26.3458,113.3368
-26.3473,113.3365
-26.3474,113.3387
-26.3450,113.3414
-26.3436,113.3476
-26.3375,113.3500
-26.3309,113.3560
-26.3571,113.3607
-26.3624,113.3596
-26.3677,113.3607
-26.3735,113.3571
-26.3782,113.3603
-26.3807,113.3650
-26.3915,113.3651
-26.3992,113.3683
-26.4004,113.3707
-26.3982,113.3767
-26.3993,113.3790
-26.3954,113.3823
-26.3944,113.3859
-26.4013,113.3899
-26.4022,113.3925
-26.3926,113.3928
-26.3921,113.3943
-26.4182,113.3998
-26.4084,113.4003
-26.4061,113.3988
-26.3955,113.3979
-26.3008,113.3546
-26.2987,113.3496
-26.3003,113.3363
-26.2980,113.3378
-26.2941,113.3448
-26.2885,113.3454
-26.2852,113.3501
-26.2763,113.3541
-26.2735,113.3531
-26.2715,113.3555
-26.2636,113.3570
-26.2578,113.3559
-26.2537,113.3576
-26.2453,113.3574
-26.2399,113.3653
-26.2375,113.3663
-26.2242,113.3639
-26.2213,113.3657
-26.2107,113.3646
-26.2125,113.3849
-26.2145,113.3863
-26.2126,113.3865
-26.1114,113.3873
-26.1034,113.3838
-26.0948,113.3770
-26.0915,113.3786
-26.0874,113.3748
-26.0846,113.3774
-26.0786,113.3779
-26.0743,113.3703
-26.0705,113.3709
-26.0680,113.3683
-26.0650,113.3586
-26.0606,113.3605
-26.0627,113.3619
-26.0610,113.3638
-26.0567,113.3648
-26.0541,113.3675
-26.0487,113.3664
-26.0451,113.3633
-26.0408,113.3649
-26.0370,113.3616
-26.0174,113.3637
-26.0782,113.3845
-26.0825,113.3836
-26.0851,113.3863
-26.0921,113.3855
-26.1012,113.3923
-26.1139,113.3967
-26.1209,113.4058
-26.1276,113.4108
-26.1271,113.4140
-26.1375,113.4248
-26.1385,113.4291
-26.1429,113.4248
-26.1540,113.4216
-26.1610,113.4244
-26.1651,113.4293
-26.1675,113.4369
-26.1670,113.4416
-26.1632,113.4446
-26.2125,113.4483
-26.2404,113.4597
-26.2533,113.4622
-26.2594,113.4674
-26.2907,113.4802
-26.2946,113.4798
-26.2970,113.4813
-26.3082,113.4786
-26.3159,113.4846
-26.3207,113.4827
-26.3314,113.4955
-26.3360,113.4988
-26.3548,113.4876
-26.3570,113.4878
-26.3624,113.4916
-26.3601,113.4959
-26.3639,113.5065
-26.4002,113.5022
-26.3804,113.4983
-26.3781,113.4964
-26.3771,113.4890
-26.3835,113.4846
-26.3965,113.4865
-26.4001,113.4895
-26.4012,113.4931
-26.4203,113.5022
-26.4248,113.4947
-26.4253,113.4908
-26.4274,113.4905
-26.4305,113.4853
-26.4492,113.4819
-26.4499,113.4792
-26.4529,113.4798
-26.4550,113.4778
-26.4626,113.4795
-26.4742,113.4759
-26.4770,113.4769
-26.4848,113.4864
-26.4810,113.4904
-26.4814,113.4946
-26.4771,113.4990
-26.4688,113.5032
-26.4398,113.5092
-26.4123,113.5073
-26.4091,113.5060
-26.4081,113.5085
-26.4060,113.5087
-26.3969,113.5170
-26.3717,113.5265
-26.3622,113.5282
-26.3578,113.5281
-26.3556,113.5262
-26.3220,113.5159
-26.3155,113.5036
-26.3118,113.5014
-26.3103,113.4939
-26.3070,113.5017
-26.3085,113.5044
-26.3021,113.5136
-26.2983,113.5146
-26.2956,113.5135
-26.2887,113.5178
-26.2845,113.5183
-26.2811,113.5158
-26.2793,113.5117
-26.2768,113.5115
-26.2775,113.5188
-26.2831,113.5263
-26.2843,113.5304
-26.2842,113.5364
-26.2795,113.5372
-26.3074,113.5426
-26.3157,113.5387
-26.3188,113.5407
-26.3247,113.5405
-26.3331,113.5476
-26.3621,113.5532
-26.3682,113.5505
-26.3727,113.5514
-26.3809,113.5487
-26.3900,113.5553
-26.3985,113.5575
-26.4017,113.5609
-26.4228,113.5635
-26.4282,113.5614
-26.4333,113.5670
-26.4380,113.5630
-26.4462,113.5617
-26.4691,113.5523
-26.4837,113.5581
-26.4894,113.5641
-26.4939,113.5630
-26.4960,113.5712
-26.5046,113.5771
-26.5159,113.5727
-26.5186,113.5696
-26.5291,113.5690
-26.5323,113.5639
-26.5394,113.5634
-26.5471,113.5598
-26.5740,113.5582
-26.5762,113.5589
-26.5764,113.5606
-26.6141,113.5980
-26.6062,113.6071
-26.6011,113.6040
-26.5995,113.6010
-26.5948,113.5995
-26.5927,113.5947
-26.5855,113.5882
-26.5787,113.5913
-26.5587,113.5901
-26.5563,113.5922
-26.5527,113.5924
-26.5446,113.5992
-26.5384,113.5978
-26.5336,113.5985
-26.5268,113.5946
-26.5226,113.5969
-26.5119,113.5933
-26.5168,113.6034
-26.5147,113.6098
-26.5102,113.6124
-26.5068,113.6111
-26.4976,113.6138
-26.4894,113.6140
-26.5033,113.6136
-26.5061,113.6149
-26.5340,113.6163
-26.5375,113.6184
-26.5387,113.6215
-26.5321,113.6252
-26.5283,113.6246
-26.5268,113.6261
-26.5227,113.6257
-26.5216,113.6235
-26.4632,113.6305
-26.5712,113.6256
-26.5983,113.6348
-26.6107,113.6339
-26.6139,113.6357
-26.6156,113.6407
-26.6194,113.6420
-26.6161,113.6437
-26.6147,113.6482
-26.6055,113.6525
-26.5990,113.6517
-26.5946,113.6539
-26.5961,113.6636
-26.5989,113.6600
-26.6009,113.6596
-26.6042,113.6613
-26.6049,113.6637
-26.6075,113.6637
-26.6114,113.6579
-26.6161,113.6570
-26.6269,113.6593
-26.6303,113.6638
-26.6349,113.6612
-26.6374,113.6638
-26.6468,113.6638
-26.6488,113.6592
-26.6541,113.6578
-26.6577,113.6601
-26.6681,113.6590
-26.6744,113.6640
-26.6713,113.6725
-26.6678,113.6766
-26.6604,113.6787
-26.6584,113.6809
-26.6608,113.6970
-26.6661,113.6990
-26.6655,113.7017
-26.6620,113.7049
-26.6568,113.6985
-26.6522,113.6968
-26.6490,113.6889
-26.6393,113.6999
-26.6325,113.6975
-26.6388,113.6951
-26.6378,113.6863
-26.6339,113.6868
-26.6305,113.6936
-26.6252,113.6959
-26.6192,113.6961
-26.6168,113.6946
-26.6147,113.6898
-26.6016,113.6868
-26.6054,113.6930
-26.6097,113.6944
-26.6114,113.6970
-26.6132,113.7061
-26.6087,113.7046
-26.6076,113.7060
-26.6102,113.7084
-26.6091,113.7112
-26.6175,113.7384
-26.6134,113.7427
-26.6102,113.7517
-26.6084,113.7531
-26.6053,113.7525
-26.5992,113.7571
-26.5872,113.7693
-26.5930,113.7764
-26.5945,113.7811
-26.6010,113.7832
-26.6050,113.7876
-26.6075,113.7961
-26.6059,113.7996
-26.6107,113.8047
-26.6109,113.8077
-26.6038,113.8142
-26.5930,113.8116
-26.5760,113.8123
-26.5516,113.8377
-26.5482,113.8472
-26.5367,113.8636
-26.5228,113.8721
-26.5219,113.8753
-26.5190,113.8757
-26.5084,113.8828
-26.4970,113.8865
-26.4815,113.8890
-26.4687,113.8859
-26.4497,113.8873
-26.4200,113.8822
-26.4093,113.8755
-26.3913,113.8702
-26.3902,113.8710
-26.3943,113.8741
-26.3860,113.8752
-26.3714,113.8854
-26.3509,113.8827
-26.3410,113.8835
-26.3353,113.8806
-26.3177,113.8679
-26.3101,113.8647
-26.2910,113.8405
-26.2808,113.8366
-26.2522,113.7977
-26.2333,113.7535
-26.2259,113.7147
-26.2175,113.6880
-26.2148,113.6880
-26.2112,113.6907
-26.2034,113.6877
-26.1861,113.6874
-26.1238,113.6387
-26.1219,113.6394
-26.1169,113.6333
-26.1008,113.6208
-26.0978,113.6135
-26.0943,113.5886
-26.0972,113.5803
-26.0820,113.5781
-26.0780,113.5802
-26.0730,113.5805
-26.0743,113.5831
-26.0710,113.5858
-26.0698,113.5835
-26.0718,113.5800
-26.0647,113.5777
-26.0630,113.5755
-26.0304,113.5709
-26.0258,113.5733
-26.0223,113.5723
-26.0193,113.5748
-26.0145,113.5753
-26.0069,113.5728
-26.0034,113.5671
-25.9463,113.5591
-25.9409,113.5561
-25.9347,113.5476
-25.9195,113.5176
-25.9040,113.5230
-25.9049,113.5248
-25.8910,113.5238
-25.8841,113.5253
-25.8521,113.5129
-25.8470,113.5094
-25.8415,113.5001
-25.8335,113.4940
-25.8293,113.4853
-25.8093,113.4610
-25.8085,113.4642
-25.8039,113.4646
-25.8002,113.4672
-25.7964,113.4740
-25.7888,113.4778
-25.7833,113.4786
-25.7670,113.4727
-25.7685,113.4769
-25.7668,113.4791
-25.7640,113.4792
-25.7509,113.4705
-25.7463,113.4690
-25.7410,113.4695
-25.7386,113.4669
-25.7355,113.4667
-25.7337,113.4605
-25.7305,113.4732
-25.7201,113.4714
-25.7156,113.4594
-25.7129,113.4649
-25.7157,113.4699
-25.7129,113.4731
-25.7093,113.4724
-25.7073,113.4689
-25.7071,113.4628
-25.7028,113.4586
-25.7029,113.4531
-25.7063,113.4465
-25.7094,113.4446
-25.7139,113.4486
-25.7131,113.4568
-25.7179,113.4537
-25.7194,113.4476
-25.7210,113.4463
-25.7303,113.4494
-25.7333,113.4534
-25.7564,113.4496
-25.7583,113.4528
-25.7577,113.4558
-25.7523,113.4610
-25.7511,113.4643
-25.7648,113.4542
-25.7854,113.4693
-25.7622,113.4483
-25.7595,113.4474
-25.7485,113.4359
-25.7385,113.4314
-25.7247,113.4144
-25.7170,113.4166
-25.7206,113.4174
-25.7180,113.4191
-25.7122,113.4196
-25.7084,113.4173
-25.6257,113.4319
-25.6199,113.4356
-25.6167,113.4439
-25.6108,113.4490
-25.5991,113.4547
-25.5948,113.4544
-25.5925,113.4571
-25.5669,113.4699
-25.5581,113.4756
-25.5532,113.4803
-25.5509,113.4860
-25.5409,113.4935
-25.5298,113.4964
-25.5268,113.4988
-25.5218,113.4990
-25.5033,113.5110
-25.5481,113.5171
-25.5557,113.5151
-25.5620,113.5166
-25.5730,113.5159
-25.5799,113.5197
-25.6077,113.5252
-25.6134,113.5320
-25.6257,113.5377
-25.6355,113.5586
-25.6378,113.5708
-25.6368,113.5746
-25.6322,113.5796
-25.6288,113.5793
-25.6294,113.5826
-25.6233,113.5773
-25.6207,113.5813
-25.6371,113.5857
-25.6365,113.5847
-25.6381,113.5845
-25.6458,113.5881
-25.6541,113.5883
-25.6581,113.5909
-25.6698,113.5896
-25.6795,113.5940
-25.6836,113.5927
-25.6922,113.5976
-25.7004,113.5983
-25.7036,113.6025
-25.7143,113.6066
-25.7231,113.6136
-25.7366,113.6318
-25.7892,113.6911
-25.7938,113.7000
-25.7947,113.7059
-25.7936,113.7217
-25.8291,113.7217
-25.8404,113.7194
-25.8467,113.7217
-25.8518,113.7203
-25.8541,113.7217
-25.8680,113.7217
-25.8785,113.7618
-25.9290,113.7403
-25.9313,113.7376
-25.9495,113.7316
-25.9844,113.7331
-25.9869,113.7299
-25.9948,113.7317
-26.0014,113.7298
-26.0044,113.7315
-26.0031,113.7338
-26.0101,113.7323
-26.0136,113.7343
-26.0280,113.7184
-26.0268,113.7187
-26.0314,113.7108
-26.0449,113.6999
-26.0899,113.7005
-26.0945,113.6991
-26.1027,113.7006
-26.1319,113.7011
-26.1498,113.7076
-26.1508,113.7092
-26.1493,113.7096
-26.1872,113.7282
-26.1997,113.7032
-26.2036,113.7248
-26.2073,113.7296
-26.2068,113.7423
-26.2044,113.7466
-26.1979,113.7528
-26.1850,113.7535
-26.1940,113.7596
-26.2122,113.7622
-26.2148,113.7739
-26.2134,113.7802
-26.2074,113.7899
-26.1998,113.7934
-26.1788,113.8132
-26.1538,113.8300
-26.1401,113.8364
-26.1209,113.8339
-26.1156,113.8351
-26.1126,113.8416
-26.1136,113.8455
-26.1137,113.8416
-26.1167,113.8363
-26.1265,113.8372
-26.1259,113.8393
-26.1300,113.8373
-26.1386,113.8376
-26.1132,113.8526
-26.0987,113.8631
-26.0931,113.8644
-26.0861,113.8684
-26.0873,113.8688
-26.0864,113.8707
-26.0774,113.8764
-26.0602,113.8837
-26.0607,113.8816
-26.0681,113.8790
-26.0436,113.8862
-26.0352,113.8842
-26.0293,113.8852
-25.9559,113.8652
-25.9451,113.8772
-25.9497,113.8805
-25.9496,113.8783
-25.9530,113.8783
-25.9551,113.8837
-25.9591,113.8874
-25.9605,113.8919
-25.9601,113.9064
-25.9682,113.9065
-25.9792,113.9113
-25.9824,113.9144
-25.9987,113.9024
-26.0264,113.8938
-26.0351,113.8935
-26.0394,113.8952
-26.0405,113.8976
-26.0544,113.9084
-26.0629,113.9087
-26.0889,113.9045
-26.0963,113.9074
-26.1016,113.9061
-26.1093,113.9066
-26.1223,113.9108
-26.1319,113.9198
-26.1336,113.9309
-26.1430,113.9475
-26.1532,113.9430
-26.1668,113.9409
-26.1818,113.9352
-26.1855,113.9357
-26.1896,113.9338
-26.2039,113.9343
-26.2253,113.9424
-26.2301,113.9499
-26.2442,113.9595
-26.2486,113.9545
-26.2567,113.9516
-26.2592,113.9522
-26.2616,113.9502
-26.2675,113.9504
-26.3425,113.9728
-26.3541,113.9808
-26.3627,113.9902
-26.3641,113.9938
-26.3699,113.9984
-26.3753,114.0067
-26.3914,114.0212
-26.4017,114.0353
-26.4055,114.0378
-26.4192,114.0538
-26.4215,114.0537
-26.4337,114.0596
-26.4435,114.0677
-26.4477,114.0754
-26.4545,114.0825
-26.4519,114.0784
-26.4572,114.0812
-26.4583,114.0801
-26.4512,114.0743
-26.4584,114.0759
-26.4592,114.0751
-26.4523,114.0725
-26.4622,114.0744
-26.4665,114.0767
-26.4683,114.0819
-26.4676,114.0895
-26.4613,114.0932
-26.4628,114.0907
-26.4593,114.0948
-26.4609,114.0906
-26.4586,114.0906
-26.4608,114.0879
-26.4584,114.0895
-26.4569,114.0962
-26.4498,114.1088
-26.4457,114.1134
-26.4391,114.1152
-26.4355,114.1186
-26.4323,114.1256
-26.4284,114.1266
-26.4198,114.1431
-26.4101,114.1564
-26.4041,114.1605
-26.4010,114.1603
-26.3900,114.1663
-26.3819,114.1860
-26.3817,114.1938
-26.3783,114.2018
-26.3720,114.2102
-26.3603,114.2191
-26.3520,114.2195
-26.3127,114.2376
-26.2974,114.2378
-26.2933,114.2392
-26.2839,114.2379
-26.2746,114.2323
-26.2701,114.2260
-26.2517,114.2120
-26.2447,114.2040
-26.2393,114.2048
-26.2354,114.2026
-26.2321,114.2055
-26.2240,114.2055
-26.2113,114.1994
-26.2074,114.1949
-26.1950,114.1918
-26.1896,114.1928
-26.1802,114.1882
-26.1664,114.1962
-26.1636,114.2048
-26.1578,114.2106
-26.1190,114.2235
-26.1309,114.2234
-26.1395,114.2198
-26.1436,114.2211
-26.1419,114.2224
-26.1427,114.2244
-26.1453,114.2245
-26.1480,114.2217
-26.1581,114.2245
-26.1608,114.2218
-26.1650,114.2253
-26.1645,114.2312
-26.1617,114.2320
-26.1646,114.2354
-26.1658,114.2413
-26.1608,114.2433
-26.1553,114.2538
-26.1448,114.2547
-26.1341,114.2472
-26.1270,114.2467
-26.1234,114.2399
-26.1177,114.2360
-26.1158,114.2385
-26.1137,114.2363
-26.1111,114.2377
-26.1093,114.2366
-26.0969,114.2375
-26.0860,114.2408
-26.0834,114.2405
-26.0839,114.2395
-26.0790,114.2404
-26.0763,114.2399
-26.0767,114.2389
-26.0727,114.2392
-25.9835,114.1946
-25.9688,114.2184
-25.9874,114.2236
-25.9925,114.2450
-25.9896,114.2569
-25.9821,114.2653
-25.9365,114.2470
-25.8984,114.2624
-25.8963,114.2645
-25.8877,114.2668
-25.8807,114.2591
-25.8811,114.2552
-25.8669,114.2301
-25.862,114.2270
-25.8612,114.2229
-25.8599,114.2239
-25.8575,114.2134
-25.8545,114.2101
-25.8530,114.2053
-25.8517,114.2071
-25.8404,114.2025
-25.8356,114.1987
-25.8348,114.1933
-25.8339,114.1966
-25.8322,114.1917
-25.8299,114.1909
-25.8278,114.1865
-25.8268,114.1895
-25.8242,114.1822
-25.8226,114.1811
-25.8237,114.1842
-25.8226,114.1844
-25.8112,114.1679
-25.8095,114.1684
-25.8126,114.1714
-25.8126,114.1755
-25.8064,114.1720
-25.8015,114.1663
-25.8027,114.1633
-25.8060,114.1683
-25.8057,114.1647
-25.7881,114.1522
-25.7780,114.1344
-25.7802,114.1403
-25.7793,114.1417
-25.7823,114.1451
-25.7801,114.1463
-25.7697,114.1382
-25.7687,114.1359
-25.7699,114.1352
-25.7630,114.1280
-25.7638,114.1324
-25.7613,114.1260
-25.7552,114.1194
-25.7491,114.1194
-25.7495,114.1219
-25.7481,114.1194
-25.7397,114.1194
-25.7373,114.1224
-25.7322,114.1195
-25.7281,114.1195
-25.6963,114.0910
-25.6863,114.0775
-25.6847,114.0719
-25.6828,114.0687
-25.6817,114.0692
-25.6782,114.0613
-25.6749,114.0584
-25.6625,114.0353
-25.6673,114.0484
-25.6241,114.0191
-25.6185,114.0041
-25.6204,114.0153
-25.6044,114.0021
-25.6168,114.0152
-25.5999,114.0030
-25.5969,113.9986
-25.5905,113.9968
-25.5896,113.9946
-25.5987,113.9974
-25.5899,113.9901
-25.5860,113.9912
-25.5829,113.9888
-25.5753,113.9870
-25.5758,113.9894
-25.5689,113.9875
-25.5751,113.9916
-25.5745,113.9926
-25.5648,113.9916
-25.5438,113.9780
-25.5379,113.9766
-25.5308,113.9705
-25.5262,113.9702
-25.5210,113.9667
-25.5144,113.9648
-25.4963,113.9529
-25.4934,113.9545
-25.4940,113.9522
-25.4919,113.9488
-25.4860,113.9449
-25.4812,113.9377
-25.4754,113.9340
-25.4776,113.9372
-25.4759,113.9378
-25.4761,113.9394
-25.4802,113.9397
-25.4762,113.9405
-25.4771,113.9484
-25.4586,113.9441
-25.4406,113.9285
-25.4329,113.9250
-25.4100,113.9020
-25.4101,113.9088
-25.4134,113.9136
-25.4067,113.9081
-25.4009,113.9138
-25.3729,113.8911
-25.3709,113.8920
-25.3735,113.8950
-25.3659,113.8933
-25.3641,113.8959
-25.3608,113.8951
-25.3574,113.8966
-25.3520,113.8927
-25.3504,113.8941
-25.3474,113.8920
-25.3454,113.8934
-25.3370,113.8913
-25.3233,113.8835
-25.3178,113.8764
-25.2976,113.8624
-25.2924,113.8567
-25.2993,113.8686
-25.2981,113.8704
-25.2909,113.8670
-25.2903,113.8714
-25.2761,113.8573
-25.2645,113.8425
-25.2584,113.8408
-25.2559,113.8420
-25.2594,113.8462
-25.2569,113.8481
-25.2229,113.8397
-25.2203,113.8375
-25.2169,113.8396
-25.2102,113.8368
-25.2109,113.8329
-25.2074,113.8303
-25.1995,113.8295
-25.1890,113.8214
-25.1735,113.8170
-25.1697,113.8113
-25.1652,113.8109
-25.1597,113.8033
-25.1573,113.8022
-25.1545,113.7891
-25.1363,113.7696
-25.1315,113.7544
-25.1033,113.7124
