start,Banks
-35.8524,145.2670
-35.8499,145.2620
-35.8505,145.2583
-35.8480,145.2580
-35.8422,145.2641
-35.8394,145.2596
-35.8354,145.2607
-35.8350,145.2529
-35.8303,145.2461
-35.8336,145.2404
-35.8324,145.2369
-35.8296,145.2352
-35.8333,145.2291
-35.8321,145.2250
-35.8357,145.2230
-35.8367,145.2200
-35.8395,145.2243
-35.8424,145.2227
-35.8414,145.2159
-35.8376,145.2171
-35.8362,145.2152
-35.8358,145.2122
-35.8379,145.2073
-35.8347,145.1978
-35.8376,145.1933
-35.8342,145.1898
-35.8352,145.1826
-35.8407,145.1823
-35.8420,145.1810
-35.8387,145.1717
-35.8425,145.1680
-35.8430,145.1534
-35.8412,145.1529
-35.8381,145.1575
-35.8310,145.1591
-35.8302,145.1548
-35.8335,145.1474
-35.8285,145.1395
-35.8331,145.1387
-35.8342,145.1366
-35.8320,145.1343
-35.8273,145.1340
-35.8281,145.1305
-35.8268,145.1286
-35.8207,145.1276
-35.8218,145.1261
-35.8282,145.1274
-35.8296,145.1264
-35.8280,145.1229
-35.8208,145.1223
-35.8260,145.1153
-35.8245,145.1138
-35.8211,145.1155
-35.8205,145.1140
-35.8285,145.1039
-35.8257,145.0994
-35.8359,145.0919
-35.8309,145.0894
-35.8279,145.0934
-35.8254,145.0899
-35.8280,145.0845
-35.8274,145.0774
-35.8305,145.0779
-35.8318,145.0764
-35.8308,145.0752
-35.8272,145.0754
-35.8267,145.0741
-35.8332,145.0718
-35.8373,145.0610
-35.8351,145.0538
-35.8377,145.0543
-35.8387,145.0508
-35.8369,145.0493
-35.8340,145.0516
-35.8336,145.0497
-35.8416,145.0409
-35.8410,145.0393
-35.8383,145.0387
-35.8421,145.0370
-35.8451,145.0378
-35.8469,145.0361
-35.8495,145.0299
-35.8471,145.0245
-35.8534,145.0228
-35.8566,145.0189
-35.8576,145.0131
-35.8562,145.0069
-35.8493,145.0007
-35.8549,144.9997
-35.8523,144.9922
-35.8558,144.9933
-35.8563,144.9912
-35.8548,144.9897
-35.8589,144.9914
-35.8575,144.9849
-35.8599,144.9819
-35.8583,144.9791
-35.8607,144.9754
-35.8610,144.9707
-35.8633,144.9709
-35.8655,144.9681
-35.8678,144.9696
-35.8711,144.9689
-35.8735,144.9723
-35.8787,144.9697
-35.8838,144.9749
-35.8883,144.9727
-35.8959,144.9647
-35.9010,144.9672
-35.9051,144.9669
-35.9056,144.9649
-35.9115,144.9619
-35.9115,144.9585
-35.9166,144.9527
-35.9212,144.9529
-35.9316,144.9489
-35.9351,144.9514
-35.9419,144.9504
-35.9464,144.9552
-35.9524,144.9539
-35.9578,144.9574
-35.9610,144.9573
-35.9625,144.9550
-35.9633,144.9449
-35.9667,144.9415
-35.9661,144.9366
-35.9684,144.9310
-35.9746,144.9258
-35.9887,144.9236
-35.9905,144.9296
-35.9995,144.9362
-36.0043,144.9457
-36.0079,144.9471
-36.0121,144.9454
-36.0163,144.9539
-36.0188,144.9545
-36.0197,144.9576
-36.0182,144.9618
-36.0269,144.9623
-36.0299,144.9665
-36.0374,144.9655
-36.0420,144.9678
-36.0450,144.9718
-36.0482,144.9820
-36.0565,144.9859
-36.0639,144.9869
-36.0723,144.9819
-36.0792,144.9653
-36.0792,144.9542
-36.0824,144.9517
-36.0829,144.9482
-36.0758,144.9364
-36.0729,144.9382
-36.0699,144.9377
-36.0690,144.9339
-36.0670,144.9326
-36.0630,144.9135
-36.0640,144.9085
-36.0608,144.9038
-36.0636,144.9016
-36.0623,144.8979
-36.0636,144.8890
-36.0576,144.8750
-36.0591,144.8634
-36.0657,144.8643
-36.0685,144.8635
-36.0692,144.8606
-36.0717,144.8614
-36.0717,144.8596
-36.0689,144.8575
-36.0664,144.8605
-36.0656,144.8563
-36.0695,144.8538
-36.0735,144.8564
-36.0739,144.8525
-36.0712,144.8495
-36.0728,144.8471
-36.0813,144.8506
-36.0809,144.8465
-36.0831,144.8449
-36.0829,144.8419
-36.0869,144.8415
-36.0922,144.8439
-36.0944,144.8397
-36.0961,144.8430
-36.0998,144.8424
-36.1004,144.8402
-36.0984,144.8355
-36.1027,144.8303
-36.1026,144.8238
-36.1079,144.8199
-36.1049,144.8172
-36.1024,144.8098
-36.1098,144.8163
-36.1106,144.8134
-36.1074,144.8063
-36.1101,144.8078
-36.1134,144.8071
-36.1126,144.8121
-36.1139,144.8133
-36.1181,144.8098
-36.1236,144.8078
-36.1230,144.8040
-36.1198,144.8012
-36.1200,144.7967
-36.1172,144.7947
-36.1227,144.7916
-36.1212,144.7880
-36.1223,144.7852
-36.1249,144.7881
-36.1276,144.7868
-36.1298,144.7770
-36.1254,144.7734
-36.1208,144.7736
-36.1192,144.7711
-36.1161,144.7718
-36.1158,144.7684
-36.1196,144.7641
-36.1187,144.7568
-36.1223,144.7542
-36.1217,144.7482
-36.1163,144.7447
-36.1090,144.7434
-36.1075,144.7405
-36.1119,144.7312
-36.1153,144.7351
-36.1165,144.7346
-36.1177,144.7263
-36.1123,144.7254
-36.1146,144.7210
-36.1121,144.7174
-36.1062,144.7196
-36.1006,144.7191
-36.0988,144.7254
-36.0947,144.7233
-36.0894,144.7256
-36.0908,144.7204
-36.0861,144.7194
-36.0862,144.7153
-36.0912,144.7118
-36.0929,144.7064
-36.0872,144.6988
-36.0940,144.6975
-36.0911,144.6928
-36.0958,144.6882
-36.0951,144.6839
-36.0902,144.6847
-36.0839,144.6823
-36.0810,144.6860
-36.0753,144.6863
-36.0731,144.6915
-36.0698,144.6924
-36.0663,144.6879
-36.0614,144.6890
-36.0624,144.6786
-36.0692,144.6785
-36.0679,144.6741
-36.0713,144.6711
-36.0717,144.6685
-36.0685,144.6678
-36.0770,144.6646
-36.0755,144.6605
-36.0703,144.6580
-36.0753,144.6549
-36.0736,144.6527
-36.0670,144.6541
-36.0630,144.6522
-36.0532,144.6531
-36.0509,144.6468
-36.0561,144.6464
-36.0566,144.6439
-36.0554,144.6413
-36.0474,144.6375
-36.0480,144.6327
-36.0510,144.6293
-36.0520,144.6249
-36.0585,144.6274
-36.0618,144.6262
-36.0597,144.6183
-36.0631,144.6197
-36.0633,144.6250
-36.0652,144.6282
-36.0710,144.6209
-36.0762,144.6221
-36.0771,144.6176
-36.0715,144.6104
-36.0665,144.6158
-36.0664,144.6115
-36.0636,144.6084
-36.0510,144.6136
-36.0469,144.6175
-36.0448,144.6170
-36.0428,144.6130
-36.0390,144.6188
-36.0356,144.6153
-36.0315,144.6154
-36.0365,144.6059
-36.0393,144.6101
-36.0418,144.6087
-36.0424,144.6039
-36.0374,144.5989
-36.0433,144.5909
-36.0383,144.5888
-36.0392,144.5846
-36.0381,144.5825
-36.0330,144.5834
-36.0297,144.5813
-36.0289,144.5858
-36.0271,144.5864
-36.0210,144.5793
-36.0246,144.5731
-36.0240,144.5711
-36.0170,144.5704
-36.0182,144.5664
-36.0169,144.5641
-36.0108,144.5652
-36.0078,144.5633
-36.0079,144.5611
-36.0130,144.5610
-36.0141,144.5576
-36.0029,144.5536
-36.0049,144.5471
-36.0006,144.5474
-36.0012,144.5397
-35.9938,144.5283
-35.9954,144.5161
-35.9913,144.5149
-35.9888,144.5120
-35.9859,144.5167
-35.9790,144.5165
-35.9731,144.5217
-35.9702,144.5210
-35.9701,144.5165
-35.9748,144.5132
-35.9739,144.5099
-35.9692,144.5111
-35.9666,144.5147
-35.9652,144.5130
-35.9710,144.5068
-35.9706,144.5011
-35.9678,144.4991
-35.9629,144.5025
-35.9580,144.5019
-35.9684,144.4973
-35.9685,144.4939
-35.9652,144.4915
-35.9656,144.4894
-35.9639,144.4873
-35.9571,144.4886
-35.9599,144.4833
-35.9586,144.4812
-35.9549,144.4835
-35.9536,144.4818
-35.9517,144.4823
-35.9512,144.4878
-35.9495,144.4875
-35.9494,144.4830
-35.9532,144.4797
-35.9514,144.4776
-35.9473,144.4808
-35.9452,144.4794
-35.9457,144.4764
-35.9467,144.4787
-35.9463,144.4761
-35.9478,144.4749
-35.9458,144.4717
-35.9459,144.4666
-35.9432,144.4675
-35.9407,144.4722
-35.9395,144.4702
-35.9409,144.4641
-35.9383,144.4636
-35.9352,144.4675
-35.9336,144.4665
-35.9344,144.4618
-35.9395,144.4605
-35.9388,144.4585
-35.9357,144.4575
-35.9371,144.4532
-35.9355,144.4469
-35.9311,144.4455
-35.9329,144.4424
-35.9311,144.4391
-35.9246,144.4393
-35.9248,144.4356
-35.9200,144.4326
-35.9187,144.4265
-35.9135,144.4267
-35.9116,144.4229
-35.9060,144.4234
-35.9062,144.4203
-35.9108,144.4208
-35.9104,144.4169
-35.9086,144.4157
-35.9057,144.4169
-35.9026,144.4210
-35.9023,144.4249
-35.9001,144.4243
-35.9001,144.4189
-35.9048,144.4146
-35.9040,144.4079
-35.8987,144.4083
-35.8967,144.4121
-35.8980,144.4166
-35.8967,144.4171
-35.895,144.4146
-35.8932,144.4181
-35.8924,144.4135
-35.8865,144.4122
-35.8838,144.4068
-35.8811,144.4115
-35.8822,144.4050
-35.8806,144.4036
-35.8751,144.4086
-35.8761,144.4042
-35.8741,144.4040
-35.8711,144.4109
-35.8699,144.4090
-35.8708,144.4036
-35.8680,144.4019
-35.8656,144.4081
-35.8603,144.4051
-35.8605,144.4106
-35.8590,144.4113
-35.8584,144.4071
-35.8604,144.4007
-35.8626,144.3986
-35.8594,144.3972
-35.8606,144.3944
-35.8584,144.3888
-35.8505,144.3903
-35.8509,144.3885
-35.8550,144.3869
-35.8524,144.3814
-35.8465,144.3844
-35.8435,144.3805
-35.8419,144.3843
-35.8411,144.3762
-35.8381,144.3729
-35.8353,144.3752
-35.8370,144.3815
-35.8331,144.3820
-35.8325,144.3786
-35.8346,144.3749
-35.8319,144.3721
-35.8297,144.3740
-35.8293,144.3793
-35.8280,144.3749
-35.8253,144.3748
-35.8216,144.3789
-35.8218,144.3835
-35.8195,144.3841
-35.8186,144.3814
-35.8206,144.3752
-35.8166,144.3724
-35.8186,144.3709
-35.8233,144.3718
-35.8247,144.3687
-35.8241,144.3666
-35.8209,144.3648
-35.8159,144.3661
-35.8132,144.3688
-35.8127,144.3730
-35.8143,144.3774
-35.8111,144.3774
-35.8124,144.3678
-35.8112,144.3667
-35.8083,144.3721
-35.8055,144.3723
-35.8021,144.3757
-35.7984,144.3729
-35.7955,144.3768
-35.7929,144.3768
-35.7907,144.3744
-35.7904,144.3701
-35.7958,144.3652
-35.7958,144.3623
-35.7921,144.3618
-35.7884,144.3553
-35.7848,144.3602
-35.7871,144.3545
-35.7850,144.3515
-35.7757,144.3532
-35.7759,144.3479
-35.7746,144.3468
-35.7715,144.3495
-35.7671,144.3491
-35.7674,144.3469
-35.7715,144.3429
-35.7699,144.3406
-35.7639,144.3415
-35.7649,144.3393
-35.7703,144.3363
-35.7649,144.3310
-35.7655,144.3275
-35.7686,144.3244
-35.7665,144.3186
-35.7647,144.3188
-35.7634,144.3225
-35.7578,144.3216
-35.7557,144.3279
-35.7537,144.3291
-35.7526,144.3278
-35.7521,144.3177
-35.7565,144.3164
-35.7570,144.3146
-35.7545,144.3127
-35.7502,144.3138
-35.7494,144.3117
-35.7503,144.3098
-35.7572,144.3067
-35.7562,144.3034
-35.7517,144.2999
-35.7543,144.2952
-35.7507,144.2945
-35.7429,144.3012
-35.7370,144.2960
-35.7385,144.2893
-35.7369,144.2855
-35.7399,144.2823
-35.7407,144.2778
-35.7442,144.2784
-35.7463,144.2743
-35.7539,144.2704
-35.7514,144.2644
-35.7489,144.2612
-35.7460,144.2620
-35.7417,144.2589
-35.7383,144.2539
-35.7352,144.2547
-35.7325,144.2516
-35.7299,144.2532
-35.7305,144.2494
-35.7293,144.2475
-35.7210,144.2481
-35.7154,144.2305
-35.7102,144.2256
-35.7064,144.2159
-35.7011,144.2157
-35.6988,144.2196
-35.6962,144.2162
-35.6939,144.2216
-35.6921,144.2151
-35.6866,144.2134
-35.6874,144.2082
-35.6857,144.2066
-35.6877,144.2038
-35.6843,144.2027
-35.6864,144.1993
-35.6858,144.1951
-35.6807,144.1915
-35.6805,144.1883
-35.6767,144.1896
-35.6752,144.1864
-35.6739,144.1899
-35.6728,144.1867
-35.6704,144.1867
-35.6734,144.1802
-35.6723,144.1767
-35.6745,144.1744
-35.6718,144.1718
-35.6715,144.1623
-35.6679,144.1625
-35.6613,144.1583
-35.6581,144.1584
-35.6574,144.1544
-35.6533,144.1514
-35.6500,144.154
-35.6510,144.1570
-35.6461,144.1535
-35.6460,144.1495
-35.6426,144.1526
-35.6445,144.1465
-35.6455,144.1481
-35.6471,144.1474
-35.6472,144.1429
-35.6466,144.1406
-35.6407,144.1379
-35.6407,144.1314
-35.6335,144.1314
-35.6345,144.1277
-35.6316,144.1263
-35.6259,144.1175
-35.6210,144.1198
-35.6197,144.1148
-35.6167,144.1135
-35.6128,144.1158
-35.6074,144.1110
-35.6053,144.1141
-35.6021,144.1135
-35.6021,144.1097
-35.6002,144.1089
-35.5989,144.1110
-35.5983,144.1098
-35.5980,144.1033
-35.5953,144.1061
-35.5907,144.1050
-35.5915,144.1020
-35.5888,144.1005
-35.5870,144.0963
-35.5875,144.0920
-35.5843,144.0858
-35.5843,144.0796
-35.5810,144.0758
-35.5805,144.0725
-35.5783,144.0718
-35.5802,144.0685
-35.5776,144.0660
-35.5767,144.0622
-35.5705,144.0639
-35.5631,144.0468
-35.5562,144.0478
-35.5525,144.0461
-35.5525,144.0440
-35.5553,144.0432
-35.5558,144.0414
-35.5534,144.0387
-35.5492,144.0392
-35.5559,144.0340
-35.5538,144.0318
-35.5563,144.0294
-35.5529,144.0188
-35.5546,144.0151
-35.5540,144.0127
-35.5580,144.0094
-35.5623,144.0122
-35.5633,144.0096
-35.5608,144.0030
-35.5559,143.9967
-35.5564,143.9929
-35.5546,143.9898
-35.5529,143.9895
-35.5492,143.9963
-35.5453,143.9992
-35.5421,143.9956
-35.5362,143.9968
-35.5340,143.9924
-35.5353,143.9892
-35.5339,143.9769
-35.5323,143.9744
-35.5247,143.9715
-35.5230,143.9693
-35.5200,143.9709
-35.5139,143.9624
-35.5083,143.9647
-35.5083,143.9669
-35.5103,143.9685
-35.5092,143.9725
-35.5052,143.9686
-35.5000,143.9701
-35.5004,143.9675
-35.5022,143.9683
-35.5028,143.9668
-35.4989,143.9610
-35.5034,143.9610
-35.5044,143.9589
-35.5038,143.9530
-35.5008,143.9488
-35.5016,143.9419
-35.5029,143.9367
-35.5058,143.9358
-35.5066,143.9333
-35.5022,143.9322
-35.5009,143.9356
-35.4992,143.9350
-35.5016,143.9298
-35.5016,143.9240
-35.4996,143.9220
-35.5007,143.9182
-35.4991,143.9165
-35.4970,143.9172
-35.4948,143.9122
-35.4993,143.9123
-35.4985,143.9087
-35.4999,143.9061
-35.4952,143.9038
-35.4941,143.9077
-35.4952,143.8993
-35.4853,143.8874
-35.4872,143.8805
-35.4861,143.8765
-35.4778,143.8713
-35.4787,143.8697
-35.4817,143.8697
-35.4772,143.8638
-35.4801,143.8611
-35.4799,143.8587
-35.4773,143.8582
-35.4745,143.8604
-35.4687,143.8538
-35.4643,143.8561
-35.4618,143.8554
-35.4632,143.8460
-35.4577,143.8399
-35.4551,143.8270
-35.4493,143.8218
-35.4459,143.8221
-35.4462,143.8130
-35.4434,143.8130
-35.4396,143.8190
-35.4375,143.8180
-35.4332,143.8085
-35.4344,143.8037
-35.4334,143.8001
-35.4296,143.7968
-35.4293,143.7936
-35.4224,143.7901
-35.4240,143.7766
-35.4239,143.7719
-35.4217,143.7688
-35.4230,143.7628
-35.4213,143.7624
-35.4158,143.7659
-35.4174,143.7602
-35.4154,143.7588
-35.4102,143.7615
-35.4084,143.7685
-35.4040,143.7669
-35.4018,143.7688
-35.4005,143.7628
-35.3925,143.7643
-35.3920,143.7623
-35.3945,143.7572
-35.3924,143.7515
-35.3878,143.7510
-35.3886,143.7458
-35.3864,143.7449
-35.3904,143.7443
-35.3935,143.7396
-35.3928,143.7349
-35.3940,143.7320
-35.3905,143.7304
-35.3902,143.7268
-35.3929,143.7150
-35.3925,143.7091
-35.3886,143.7092
-35.3866,143.7117
-35.3846,143.7116
-35.3840,143.7091
-35.3889,143.7055
-35.3894,143.7033
-35.3870,143.7012
-35.3804,143.7039
-35.3778,143.7022
-35.3837,143.6970
-35.3839,143.6931
-35.3778,143.6928
-35.3772,143.6893
-35.3706,143.6884
-35.3684,143.6845
-35.3740,143.6826
-35.3734,143.6789
-35.3707,143.6766
-35.3715,143.6679
-35.3764,143.6666
-35.3776,143.6641
-35.3791,143.6667
-35.3821,143.6657
-35.3857,143.6680
-35.3849,143.6571
-35.3908,143.6556
-35.3914,143.6523
-35.3948,143.6538
-35.3954,143.6489
-35.3987,143.6473
-35.4010,143.6423
-35.4008,143.6400
-35.3960,143.6376
-35.3955,143.6312
-35.3923,143.6293
-35.3865,143.6346
-35.3834,143.6330
-35.3847,143.6299
-35.3809,143.6262
-35.3831,143.6241
-35.3879,143.6246
-35.3876,143.6204
-35.3852,143.6187
-35.3820,143.6190
-35.3769,143.6133
-35.3720,143.6165
-35.3688,143.6160
-35.3676,143.6136
-35.3700,143.6097
-35.3665,143.6084
-35.3654,143.6030
-35.3621,143.6037
-35.3552,143.5975
-35.3521,143.5984
-35.3505,143.5961
-35.3503,143.5903
-35.3471,143.5894
-35.3460,143.5844
-35.3397,143.5799
-35.3407,143.5749
-35.3373,143.5726
-35.3426,143.5703
-35.3436,143.5668
-35.3371,143.5618
-35.3285,143.5643
-35.3252,143.5616
-35.3224,143.5636
-35.3163,143.5636
-35.3138,143.5664
-35.3083,143.5676
-35.3060,143.5725
-35.3024,143.5690
-35.3013,143.5711
-35.3033,143.5741
-35.3031,143.5779
-35.2984,143.5770
-35.2980,143.5823
-35.2956,143.5796
-35.2876,143.5821
-35.2864,143.5867
-35.2846,143.5866
-35.2816,143.5908
-35.2803,143.5902
-35.2792,143.5845
-35.2768,143.5853
-35.2768,143.5877
-35.2737,143.5907
-35.2722,143.5897
-35.2728,143.5824
-35.2691,143.5807
-35.2650,143.5835
-35.2674,143.5784
-35.2654,143.5751
-35.2685,143.5751
-35.2691,143.5738
-35.2679,143.5716
-35.2655,143.5709
-35.2565,143.5740
-35.2507,143.5701
-35.2462,143.5698
-35.2435,143.5637
-35.2402,143.5667
-35.2379,143.5641
-35.2360,143.5644
-35.2351,143.5729
-35.2316,143.5780
-35.2303,143.5762
-35.2263,143.5758
-35.2200,143.5809
-35.2142,143.5800
-35.2069,143.5708
-35.2025,143.5634
-35.2061,143.5470
-35.2076,143.5464
-35.2114,143.5496
-35.2137,143.5483
-35.2199,143.5291
-35.2183,143.5227
-35.2116,143.5183
-35.2139,143.5049
-35.2179,143.5014
-35.2200,143.4939
-35.2184,143.4840
-35.2192,143.4714
-35.2147,143.4661
-35.2026,143.4646
-35.2034,143.4592
-35.1988,143.4582
-35.1963,143.4559
-35.1938,143.4502
-35.1891,143.4494
-35.1906,143.4337
-35.1935,143.4338
-35.1950,143.4316
-35.1937,143.4284
-35.1893,143.4258
-35.1948,143.4174
-35.1933,143.4122
-35.1937,143.4042
-35.1898,143.4004
-35.1930,143.3966
-35.1923,143.3946
-35.1887,143.3909
-35.1855,143.3931
-35.1847,143.3910
-35.1862,143.3887
-35.1834,143.3869
-35.1781,143.3936
-35.1725,143.3918
-35.1710,143.3898
-35.1724,143.3876
-35.1714,143.3846
-35.1741,143.3842
-35.1731,143.3819
-35.1623,143.3874
-35.1628,143.3826
-35.1608,143.3834
-35.1597,143.3869
-35.1560,143.3822
-35.1528,143.3846
-35.1502,143.3894
-35.1451,143.3906
-35.1431,143.3866
-35.1375,143.3870
-35.1290,143.3766
-35.1226,143.3739
-35.1198,143.3687
-35.1202,143.3659
-35.1169,143.3619
-35.1143,143.3621
-35.1113,143.3590
-35.1090,143.3597
-35.1049,143.3577
-35.1030,143.3607
-35.0996,143.3528
-35.1030,143.3526
-35.1006,143.3487
-35.1044,143.3500
-35.1054,143.3481
-35.0991,143.3443
-35.0964,143.3445
-35.0957,143.3408
-35.0937,143.3458
-35.0884,143.3409
-35.0870,143.3450
-35.0850,143.3416
-35.0824,143.3436
-35.0804,143.3374
-35.0791,143.3429
-35.0765,143.3429
-35.0740,143.3455
-35.0703,143.3390
-35.0681,143.3390
-35.0645,143.3418
-35.0658,143.3467
-35.0683,143.3470
-35.0699,143.3496
-35.0647,143.3508
-35.0587,143.3420
-35.0592,143.3408
-35.0623,143.3416
-35.0612,143.3376
-35.0598,143.3368
-35.0550,143.3398
-35.0486,143.3372
-35.0493,143.3343
-35.0545,143.3341
-35.0538,143.3304
-35.0461,143.3333
-35.0432,143.3365
-35.0459,143.3286
-35.0441,143.3278
-35.0414,143.3294
-35.0419,143.3244
-35.0379,143.3278
-35.0367,143.3220
-35.0338,143.3276
-35.0374,143.3304
-35.0373,143.3359
-35.0329,143.3345
-35.0293,143.3352
-35.0279,143.3328
-35.0263,143.3349
-35.0238,143.3318
-35.0205,143.3351
-35.0181,143.3333
-35.0151,143.3341
-35.0108,143.3381
-35.0029,143.3358
-34.9957,143.3297
-34.9930,143.3262
-34.9945,143.3235
-34.9929,143.3188
-34.9863,143.3177
-34.9815,143.3232
-34.9790,143.3237
-34.9737,143.3213
-34.9702,143.3230
-34.9686,143.3196
-34.9559,143.3197
-34.9525,143.3177
-34.9508,143.3227
-34.9477,143.3199
-34.9462,143.3225
-34.9423,143.3220
-34.9423,143.3273
-34.9399,143.3294
-34.9410,143.3317
-34.9385,143.3333
-34.9447,143.3365
-34.9436,143.3394
-34.9403,143.3414
-34.9401,143.3375
-34.9366,143.3375
-34.9353,143.3408
-34.9325,143.3427
-34.9258,143.3389
-34.9190,143.3418
-34.9137,143.3405
-34.9134,143.3361
-34.9112,143.3334
-34.9074,143.3319
-34.9063,143.3298
-34.9045,143.3324
-34.8981,143.3261
-34.8950,143.3280
-34.8917,143.3227
-34.8884,143.3213
-34.8838,143.3236
-34.8839,143.3266
-34.8823,143.3272
-34.8854,143.3336
-34.8883,143.3322
-34.8860,143.3357
-34.8845,143.3340
-34.8831,143.3360
-34.8792,143.3366
-34.8813,143.3388
-34.8811,143.3417
-34.8788,143.3429
-34.8778,143.3408
-34.8757,143.3423
-34.8748,143.3373
-34.8703,143.3384
-34.8659,143.3434
-34.8647,143.3486
-34.8621,143.3479
-34.8582,143.3525
-34.8560,143.3473
-34.8534,143.3452
-34.8478,143.3487
-34.8474,143.3551
-34.8460,143.3549
-34.8464,143.3473
-34.8482,143.3433
-34.8463,143.3411
-34.8384,143.3515
-34.8342,143.3506
-34.8297,143.3542
-34.8231,143.3516
-34.8168,143.3595
-34.8120,143.3570
-34.8106,143.3519
-34.8073,143.3475
-34.8039,143.3474
-34.7954,143.3516
-34.7916,143.3478
-34.7907,143.3450
-34.7932,143.3329
-34.7863,143.3290
-34.7909,143.3217
-34.7908,143.3182
-34.7875,143.3134
-34.7807,143.3126
-34.7799,143.3088
-34.7853,143.2969
-34.7908,143.2942
-34.7850,143.2875
-34.7852,143.2843
-34.7949,143.2868
-34.7952,143.2836
-34.7922,143.2767
-34.7890,143.2735
-34.7823,143.2761
-34.7796,143.2718
-34.7764,143.2730
-34.7735,143.2627
-34.7771,143.2619
-34.7785,143.2577
-34.7728,143.2521
-34.7666,143.2542
-34.7640,143.2649
-34.7594,143.2715
-34.7559,143.2676
-34.7530,143.2685
-34.7526,143.2740
-34.7485,143.2652
-34.7512,143.2633
-34.7578,143.2489
-34.7548,143.2441
-34.7478,143.2433
-34.7454,143.2406
-34.7473,143.2378
-34.7477,143.2287
-34.7506,143.2273
-34.7577,143.2289
-34.7587,143.2243
-34.7552,143.2199
-34.7526,143.2191
-34.7428,143.2212
-34.7384,143.2138
-34.7354,143.2148
-34.7324,143.2224
-34.7294,143.2188
-34.7304,143.2129
-34.7343,143.2056
-34.7334,143.2000
-34.7286,143.1965
-34.7208,143.1958
-34.7170,143.1991
-34.7127,143.1917
-34.7173,143.1792
-34.7151,143.1779
-34.7116,143.1812
-34.7094,143.1809
-34.7132,143.1756
-34.7197,143.1731
-34.7181,143.1653
-34.7153,143.1636
-34.7070,143.166
-34.7019,143.1658
-34.6979,143.1616
-34.6993,143.1563
-34.7053,143.1536
-34.7087,143.1479
-34.7138,143.1487
-34.7147,143.1474
-34.7077,143.1349
-34.7005,143.1334
-34.7011,143.1257
-34.7036,143.1206
-34.7030,143.1178
-34.6983,143.1180
-34.6945,143.1276
-34.6926,143.1277
-34.6935,143.1220
-34.7016,143.1097
-34.7014,143.1072
-34.6994,143.1065
-34.6871,143.1116
-34.6856,143.1156
-34.6874,143.1212
-34.6808,143.1125
-34.6811,143.1109
-34.6923,143.1064
-34.6962,143.0972
-34.7012,143.0928
-34.6959,143.0762
-34.6894,143.0718
-34.6783,143.0707
-34.6794,143.0669
-34.6894,143.0648
-34.6971,143.0584
-34.6988,143.0548
-34.6992,143.0509
-34.6970,143.0469
-34.6922,143.0438
-34.6866,143.0433
-34.6858,143.0404
-34.6885,143.0377
-34.6916,143.0375
-34.6993,143.0443
-34.7026,143.0394
-34.6918,143.0294
-34.6874,143.0297
-34.6829,143.0325
-34.6817,143.0267
-34.6829,143.0241
-34.6928,143.0217
-34.6948,143.0154
-34.6936,143.0101
-34.6907,143.0080
-34.6859,143.0080
-34.6765,143.0168
-34.6736,143.0172
-34.6711,143.0133
-34.6696,143.0011
-34.6702,142.999
-34.6740,142.9964
-34.6738,142.9945
-34.6625,142.9893
-34.6683,142.9860
-34.6708,142.9752
-34.6775,142.9815
-34.6827,142.9824
-34.6932,142.9773
-34.6952,142.9727
-34.6918,142.9678
-34.6756,142.9629
-34.6711,142.9581
-34.6649,142.9592
-34.6693,142.9524
-34.6696,142.9488
-34.6664,142.9452
-34.6620,142.9437
-34.6607,142.9351
-34.6555,142.9326
-34.6564,142.9222
-34.6544,142.9211
-34.6495,142.9247
-34.6478,142.9238
-34.6506,142.9182
-34.6510,142.9101
-34.6549,142.9015
-34.6627,142.9004
-34.6656,142.8932
-34.6673,142.8943
-34.6688,142.8993
-34.6714,142.9001
-34.6732,142.8964
-34.6718,142.8913
-34.6739,142.8907
-34.6767,142.8939
-34.6787,142.8938
-34.6798,142.8868
-34.6772,142.8852
-34.6734,142.8871
-34.6720,142.8864
-34.6748,142.8758
-34.6704,142.8726
-34.6641,142.8721
-34.6640,142.8692
-34.6671,142.8641
-34.6651,142.8605
-34.6624,142.8612
-34.6571,142.8695
-34.6502,142.8718
-34.6440,142.8643
-34.6390,142.8634
-34.6398,142.8600
-34.6442,142.8604
-34.6449,142.8590
-34.6435,142.8567
-34.6395,142.8552
-34.6365,142.8568
-34.6337,142.8620
-34.6273,142.8681
-34.6278,142.8608
-34.6206,142.8558
-34.6191,142.8524
-34.6201,142.8476
-34.6264,142.8450
-34.6257,142.8406
-34.6130,142.8382
