start,Ballarat
-37.8091,144.4070
-37.8097,144.4162
-37.8141,144.4169
-37.8165,144.4148
-37.8205,144.4203
-37.8251,144.4209
-37.8270,144.4178
-37.8286,144.4196
-37.8328,144.4201
-37.8338,144.4229
-37.8460,144.4214
-37.8520,144.4281
-37.8577,144.4297
-37.8547,144.4340
-37.8602,144.4416
-37.8637,144.4425
-37.8644,144.4467
-37.8687,144.4485
-37.8676,144.4545
-37.8717,144.4558
-37.8754,144.4631
-37.8840,144.4690
-37.8827,144.4727
-37.8867,144.4713
-37.8881,144.4722
-37.8866,144.4747
-37.8902,144.4807
-37.8952,144.4795
-37.9023,144.4826
-37.9029,144.4844
-37.9090,144.4847
-37.9107,144.4779
-37.9219,144.4769
-37.9214,144.4808
-37.9231,144.4826
-37.9276,144.4790
-37.9281,144.4751
-37.9319,144.4770
-37.9340,144.4742
-37.9359,144.4740
-37.9388,144.4786
-37.9418,144.4765
-37.9442,144.4813
-37.9456,144.4771
-37.9501,144.4799
-37.9572,144.4882
-37.9609,144.4889
-37.9641,144.4964
-37.9677,144.4947
-37.9741,144.4957
-37.9755,144.5018
-37.9740,144.5073
-37.9783,144.5087
-37.9777,144.5114
-37.9810,144.5184
-37.9795,144.5230
-37.9734,144.5239
-37.9739,144.5266
-37.9712,144.5319
-37.9725,144.5365
-37.9712,144.5414
-37.9719,144.5479
-37.9753,144.5484
-37.9761,144.5511
-37.9788,144.5498
-37.9850,144.5550
-37.9846,144.5601
-37.9866,144.5659
-37.9841,144.5665
-37.9847,144.5682
-37.9883,144.5685
-37.9944,144.5734
-37.9967,144.5718
-37.9991,144.5736
-38.0023,144.5806
-38.0044,144.5917
end
start,Corio
-38.0787,144.4852
-38.0795,144.4852
-38.0796,144.4851
-38.0794,144.4851
-38.0787,144.4852
end
start,Deakin
-37.7829,145.2930
-37.8073,145.2882
-37.8335,145.2872
-37.8331,145.2810
-37.8357,145.2787
-37.8369,145.2667
-37.8358,145.2567
-37.8400,145.2321
-37.8379,145.2231
-37.8382,145.2163
-37.8457,145.2102
-37.8512,145.2097
-37.8541,145.2058
-37.8561,145.2074
-37.8584,145.2005
-37.8616,145.2011
-37.8652,145.1965
-37.8620,145.1691
-37.8347,145.1727
-37.8304,145.1362
-37.7970,145.1421
-37.7975,145.1449
-37.7998,145.1467
-37.7989,145.1517
-37.8040,145.1738
-37.8037,145.1819
-37.8012,145.1850
-37.8055,145.1902
-37.8056,145.2055
-37.8072,145.2054
-37.8064,145.2071
-37.8117,145.2135
-37.7908,145.2172
-37.7925,145.2202
-37.7946,145.2415
-37.7900,145.2474
-37.7805,145.2492
-37.7835,145.2740
-37.7857,145.2777
-37.7794,145.2915
-37.7707,145.2952
-37.7829,145.2930
end
start,Dunkley
-38.2372,145.0282
-38.2249,145.0303
-38.2235,145.0316
-38.2185,145.0317
-38.2169,145.0335
-38.2126,145.0324
-38.2121,145.0339
-38.2146,145.0341
-38.2149,145.0354
-38.2134,145.0449
-38.2012,145.0616
-38.1887,145.0712
-38.1803,145.0739
-38.1779,145.0755
-38.1639,145.0929
-38.1642,145.0932
-38.1633,145.0966
-38.1564,145.1033
-38.1521,145.1122
-38.1457,145.1166
-38.1445,145.1171
-38.1441,145.1176
-38.1427,145.1177
-38.1333,145.1213
-38.1169,145.1239
-38.0989,145.1244
-38.0908,145.1235
-38.0849,145.1241
-38.0848,145.1244
-38.0839,145.1242
-38.0822,145.1244
-38.0817,145.1276
-38.0837,145.1313
-38.0824,145.1362
-38.0834,145.1486
-38.0887,145.1497
-38.0988,145.1552
-38.1060,145.1601
-38.1076,145.1640
-38.1127,145.1574
-38.1216,145.2306
-38.2006,145.2156
-38.1990,145.1820
-38.1942,145.1505
-38.1972,145.1396
-38.1957,145.1336
-38.1999,145.1289
-38.2103,145.1104
-38.2140,145.1090
-38.2368,145.0865
-38.2546,145.0790
-38.2428,145.0274
-38.2380,145.0285
-38.2372,145.0282
end
start,Flinders
-38.3820,145.2743
-38.2820,145.2972
-38.3112,145.3519
-38.3068,145.4523
-38.3532,145.5034
-38.3727,145.4060
-38.4067,145.3859
-38.4200,145.3525
-38.3956,145.2871
-38.4088,145.2699
-38.3820,145.2743
end
start,Flinders
-38.5040,145.2506
-38.5044,145.2502
-38.5049,145.2471
-38.5077,145.2460
-38.5068,145.2400
-38.5095,145.2354
-38.5120,145.2353
-38.5127,145.2330
-38.5162,145.2335
-38.5157,145.2320
-38.5167,145.2325
-38.5180,145.2297
-38.5189,145.2304
-38.5199,145.2288
-38.5209,145.2302
-38.5238,145.2272
-38.5257,145.2227
-38.5299,145.2212
-38.5299,145.2212
-38.5244,145.2167
-38.5251,145.2092
-38.5251,145.2092
-38.5209,145.2082
-38.5173,145.2035
-38.5166,145.2009
-38.5185,145.1948
-38.5156,145.1945
-38.5146,145.1918
-38.5158,145.1872
-38.5129,145.1839
-38.5134,145.1803
-38.5103,145.1726
-38.5101,145.1725
-38.5095,145.1706
-38.5095,145.1706
-38.5106,145.1637
-38.5104,145.1636
-38.5094,145.1537
-38.5107,145.1500
-38.5129,145.1495
-38.5182,145.1168
-38.5181,145.1166
-38.5031,145.1471
-38.4653,145.1654
-38.4510,145.2000
-38.4514,145.2985
-38.4538,145.3024
-38.4519,145.2943
-38.4543,145.2791
-38.4602,145.2732
-38.4606,145.3104
-38.4804,145.2907
-38.4854,145.3055
-38.5064,145.2973
-38.5119,145.3628
-38.5349,145.3409
-38.5658,145.3610
-38.5658,145.3610
-38.5512,145.3447
-38.5493,145.3440
-38.5400,145.3353
-38.5244,145.3167
-38.5235,145.3137
-38.5188,145.3083
-38.5188,145.3083
-38.5136,145.2965
-38.5097,145.2851
-38.5087,145.2743
-38.5048,145.2711
-38.5069,145.2695
-38.5077,145.2651
-38.5064,145.2599
-38.5037,145.2545
-38.5042,145.2513
-38.5040,145.2506
end
start,Flinders
-38.5560,145.4836
-38.5560,145.4836
-38.5553,145.4798
-38.5536,145.4793
-38.5503,145.4687
-38.5518,145.4655
-38.5494,145.4610
-38.5501,145.4588
-38.5483,145.4575
-38.5498,145.4552
-38.5482,145.4531
-38.5485,145.4502
-38.5439,145.4454
-38.5439,145.4402
-38.5415,145.4395
-38.5395,145.4346
-38.5408,145.4330
-38.5393,145.4327
-38.5381,145.4295
-38.5393,145.4249
-38.5364,145.4237
-38.5384,145.4100
-38.5368,145.4088
-38.5375,145.4034
-38.5356,145.3931
-38.5357,145.3798
-38.5373,145.3758
-38.5375,145.3757
-38.5240,145.3638
-38.5129,145.4197
-38.4936,145.4344
-38.4713,145.4177
-38.4348,145.4338
-38.4069,145.4163
-38.4154,145.5154
-38.3716,145.5489
-38.3395,145.5451
-38.3378,145.5153
-38.2989,145.5221
-38.2740,145.4979
-38.2334,145.4889
-38.2187,145.4524
-38.2280,145.4109
-38.2135,145.3470
-38.2421,145.3248
-38.2484,145.2983
-38.2232,145.2545
-38.2424,145.2617
-38.2724,145.2256
-38.3064,145.2230
-38.2965,145.1929
-38.3777,145.2219
-38.3745,145.1839
-38.3831,145.2151
-38.4096,145.2345
-38.3902,145.1341
-38.4025,145.0961
-38.4337,145.0471
-38.4869,145.0313
-38.4870,145.0311
-38.4832,145.0266
-38.4831,145.0177
-38.4796,145.0128
-38.4859,144.9938
-38.4841,144.9892
-38.4858,144.9873
-38.4852,144.9843
-38.4903,144.9765
-38.4904,144.9736
-38.4875,144.9709
-38.4867,144.9673
-38.4868,144.9590
-38.4892,144.9528
-38.4885,144.9488
-38.4912,144.9427
-38.4945,144.9433
-38.4947,144.9408
-38.4942,144.9363
-38.4951,144.9366
-38.4954,144.9337
-38.4947,144.9323
-38.4957,144.9293
-38.4966,144.9187
-38.4947,144.9195
-38.4927,144.9149
-38.4903,144.9146
-38.4892,144.9111
-38.4911,144.9064
-38.4914,144.8944
-38.4962,144.8885
-38.4982,144.8904
-38.4992,144.8885
-38.4992,144.8882
-38.4988,144.8880
-38.4772,144.8866
-38.4772,144.8866
-38.4772,144.8866
-38.4772,144.8866
-38.4669,144.8761
-38.4571,144.8693
-38.4428,144.8514
-38.4303,144.8385
-38.4303,144.8385
-38.4006,144.7989
-38.3923,144.7887
-38.3907,144.7872
-38.3898,144.7883
-38.3876,144.7814
-38.3783,144.7714
-38.3765,144.7673
-38.3739,144.7670
-38.3745,144.7641
-38.3706,144.7601
-38.3677,144.7533
-38.3638,144.7522
-38.3597,144.7435
-38.3538,144.7416
-38.3543,144.7362
-38.3523,144.7359
-38.3508,144.7320
-38.3461,144.7276
-38.3466,144.7249
-38.3288,144.6903
-38.3255,144.6881
-38.3247,144.6847
-38.3197,144.6781
-38.3198,144.6752
-38.3193,144.6745
-38.3171,144.6733
-38.3167,144.6705
-38.3154,144.6687
-38.3118,144.6655
-38.3118,144.6633
-38.3109,144.6620
-38.3103,144.6620
-38.3042,144.6528
-38.3047,144.6549
-38.3051,144.6552
-38.3081,144.6672
-38.3078,144.6686
-38.3161,144.7056
-38.3177,144.7073
-38.3188,144.7156
-38.3184,144.7163
-38.3196,144.7215
-38.3205,144.7230
-38.3225,144.7341
-38.3225,144.7341
-38.3282,144.7397
-38.3331,144.7406
-38.3361,144.7442
-38.3358,144.7463
-38.3370,144.7445
-38.3390,144.7449
-38.3438,144.7547
-38.3520,144.7625
-38.3520,144.7625
-38.3538,144.7642
-38.3563,144.7667
-38.3570,144.7695
-38.3599,144.7767
-38.3685,144.8146
-38.3685,144.8146
-38.3685,144.8146
-38.3704,144.8369
-38.3687,144.8509
-38.3500,144.9205
-38.3494,144.9221
-38.3492,144.9231
-38.3478,144.9260
-38.3303,144.9684
-38.3243,144.9791
-38.3167,144.9883
-38.3167,144.9883
-38.3167,144.9883
-38.3166,144.9884
-38.3103,144.9928
-38.3048,144.9941
-38.3003,144.9899
-38.2983,144.9836
-38.2963,144.9828
-38.2676,145.0113
-38.2646,145.0154
-38.2534,145.0255
-38.2534,145.0255
-38.2533,145.0256
-38.2531,145.0256
-38.2467,145.0282
-38.2428,145.0274
-38.2546,145.0790
-38.2368,145.0865
-38.2140,145.1090
-38.2103,145.1104
-38.1999,145.1289
-38.1957,145.1336
-38.1972,145.1396
-38.1942,145.1505
-38.1990,145.1820
-38.2006,145.2156
-38.1216,145.2306
-38.1240,145.2492
-38.1593,145.5277
-38.1625,145.5271
-38.1514,145.5780
-38.1581,145.5809
-38.1629,145.5888
-38.1617,145.5908
-38.1732,145.6824
-38.1920,145.6787
-38.1948,145.7029
-38.2061,145.7009
-38.2067,145.7174
-38.2214,145.7146
-38.2215,145.7162
-38.2392,145.7129
-38.2386,145.7151
-38.2523,145.7126
-38.2530,145.7154
-38.2503,145.7165
-38.2500,145.7224
-38.2484,145.7237
-38.2514,145.7307
-38.2489,145.7363
-38.2685,145.7330
-38.2688,145.7365
-38.2893,145.7326
-38.2856,145.6997
-38.2911,145.6987
-38.2901,145.6896
-38.2830,145.6909
-38.2822,145.6814
-38.2895,145.6802
-38.2848,145.6381
-38.2825,145.6385
-38.2864,145.6306
-38.2860,145.6250
-38.2890,145.6189
-38.2879,145.6147
-38.2855,145.6124
-38.3152,145.6072
-38.3146,145.6093
-38.3323,145.6057
-38.3361,145.6235
-38.3435,145.6340
-38.3430,145.6449
-38.3452,145.6472
-38.3551,145.6501
-38.3678,145.6663
-38.3710,145.6724
-38.3732,145.6911
-38.3758,145.6944
-38.3810,145.6959
-38.3860,145.6928
-38.3897,145.6940
-38.3932,145.6979
-38.4571,145.6857
-38.4575,145.6886
-38.4647,145.6882
-38.4634,145.6764
-38.4670,145.6758
-38.4673,145.6781
-38.4835,145.6755
-38.4877,145.6763
-38.4916,145.6800
-38.4972,145.6925
-38.5010,145.6932
-38.5023,145.6958
-38.5062,145.6949
-38.5101,145.6988
-38.5197,145.7007
-38.5202,145.6857
-38.5187,145.6749
-38.5198,145.6728
-38.5175,145.6699
-38.5192,145.6649
-38.5172,145.6621
-38.5233,145.6551
-38.5378,145.6524
-38.5401,145.6457
-38.5505,145.6435
-38.5544,145.6401
-38.5459,145.5771
-38.5556,145.5788
-38.5610,145.5771
-38.5645,145.5791
-38.5663,145.5699
-38.5619,145.5625
-38.5622,145.5595
-38.5654,145.5591
-38.5687,145.5553
-38.5681,145.5503
-38.5740,145.5427
-38.5776,145.5438
-38.5803,145.5401
-38.5758,145.5283
-38.5734,145.5160
-38.5761,145.5114
-38.5825,145.5106
-38.5638,145.4932
-38.5560,145.4836
end
start,Flinders
-38.4934,144.9073
-38.4937,144.9072
-38.4934,144.9066
-38.4932,144.9073
-38.4934,144.9073
end
start,Flinders
-38.4934,144.9064
-38.4932,144.9061
-38.4929,144.9068
-38.4930,144.9068
-38.4934,144.9064
end
start,Flinders
-38.3559,144.7408
-38.3559,144.7404
-38.3558,144.7404
-38.3558,144.7410
-38.3559,144.7408
end
start,Flinders
-38.3936,144.7878
-38.3935,144.7875
-38.3933,144.7875
-38.3933,144.7878
-38.3936,144.7878
end
start,Flinders
-38.4934,144.8944
-38.4935,144.8942
-38.4933,144.8941
-38.4932,144.8944
-38.4934,144.8944
end
start,Flinders
-38.3572,144.7403
-38.3572,144.7401
-38.3571,144.7400
-38.3571,144.7403
-38.3572,144.7403
end
start,Flinders
-38.4929,144.9072
-38.4931,144.9073
-38.4928,144.9069
-38.4928,144.9071
-38.4929,144.9072
end
start,Flinders
-38.3559,144.7400
-38.3560,144.7398
-38.3557,144.7401
-38.3558,144.7400
-38.3559,144.7400
end
start,Flinders
-38.3524,144.7341
-38.3524,144.7340
-38.3522,144.7342
-38.3523,144.7342
-38.3524,144.7341
end
start,Flinders
-38.3582,144.7408
-38.3583,144.7407
-38.3582,144.7404
-38.3581,144.7406
-38.3582,144.7408
end
start,Flinders
-38.3544,144.7362
-38.3544,144.7360
-38.3543,144.7360
-38.3543,144.7361
-38.3544,144.7362
end
start,Flinders
-38.3584,144.7403
-38.3585,144.7402
-38.3584,144.7401
-38.3583,144.7402
-38.3584,144.7403
end
start,Flinders
-38.3503,144.7314
-38.3503,144.7313
-38.3502,144.7313
-38.3503,144.7314
end
start,Goldstein
-37.9964,145.0379
-37.9964,145.0379
-37.9964,145.0378
-37.9887,145.0273
-37.9880,145.0269
-37.9818,145.0179
-37.9818,145.0179
-37.9630,145.0105
-37.9612,145.0102
-37.9605,145.0095
-37.8980,144.9849
-37.8963,144.9858
-37.8909,144.9849
-37.8917,144.9906
-37.8832,144.9922
-37.8894,145.0425
-37.8896,145.0447
-37.8933,145.0461
-37.9044,145.0439
-37.9056,145.0534
-37.9346,145.0483
-37.9329,145.0343
-37.9355,145.0365
-37.9423,145.0377
-37.9676,145.0552
-37.9868,145.0516
-37.9910,145.0430
-37.9964,145.0379
end
start,Gorton
-37.7475,144.7879
-37.7480,144.7925
-37.7567,144.7977
-37.7592,144.7967
-37.7631,144.8002
-37.7652,144.8048
-37.7676,144.8058
-37.7676,144.7990
-37.7703,144.7951
-37.7779,144.7939
-37.7882,144.7882
-37.7953,144.7877
-37.7992,144.7910
-37.8027,144.8061
-37.8059,144.8077
-37.8153,144.8083
-37.8068,144.7088
-37.7932,144.5887
-37.7994,144.5780
-37.8014,144.5823
-37.8068,144.5772
-37.8041,144.5775
-37.7988,144.5675
-37.7971,144.5487
-37.7872,144.5326
-37.7809,144.4776
-37.7055,144.4906
-37.7046,144.4959
-37.7075,144.4981
-37.7087,144.5020
-37.7075,144.5199
-37.6991,144.5172
-37.6975,144.5146
-37.6922,144.5177
-37.6860,144.5145
-37.6849,144.5163
-37.6844,144.5140
-37.6775,144.5121
-37.6772,144.5141
-37.6756,144.5120
-37.6729,144.5151
-37.6744,144.5171
-37.6727,144.5183
-37.6716,144.5159
-37.6703,144.5184
-37.6682,144.5153
-37.6670,144.5181
-37.6682,144.5199
-37.6662,144.5191
-37.6658,144.5210
-37.6626,144.5187
-37.6606,144.5203
-37.6599,144.5189
-37.6507,144.5174
-37.6483,144.5192
-37.6469,144.5167
-37.6449,144.5177
-37.6428,144.5167
-37.6417,144.5190
-37.6388,144.5196
-37.6397,144.5211
-37.6358,144.5189
-37.6294,144.5202
-37.6291,144.5214
-37.6276,144.5195
-37.6182,144.5272
-37.6166,144.5264
-37.6141,144.5277
-37.6095,144.5240
-37.6081,144.5255
-37.6075,144.5235
-37.6058,144.5243
-37.6038,144.5222
-37.6011,144.5272
-37.5950,144.5294
-37.5948,144.5324
-37.5880,144.5343
-37.5837,144.5386
-37.5761,144.5379
-37.5744,144.5391
-37.5741,144.5424
-37.5615,144.5511
-37.5596,144.5559
-37.5571,144.5557
-37.5524,144.5611
-37.5600,144.6267
-37.5629,144.6262
-37.5677,144.6720
-37.6045,144.7002
-37.6210,144.7155
-37.6273,144.7249
-37.6596,144.7424
-37.6632,144.7472
-37.6630,144.7444
-37.6809,144.7583
-37.6976,144.7555
-37.7061,144.7565
-37.7067,144.7609
-37.7088,144.7605
-37.7113,144.7821
-37.7224,144.7907
-37.7279,144.7933
-37.7275,144.7820
-37.7466,144.7787
-37.7475,144.7879
end
start,Higgins
-37.8342,144.9969
-37.8344,145.0038
-37.8311,145.0045
-37.8335,145.0096
-37.8305,145.0131
-37.8323,145.0215
-37.8378,145.0282
-37.8388,145.0388
-37.8456,145.0402
-37.8479,145.0434
-37.8454,145.0449
-37.8451,145.0493
-37.8503,145.0956
-37.8995,145.0871
-37.8897,145.0664
-37.9029,145.0640
-37.9066,145.0617
-37.9044,145.0439
-37.8933,145.0461
-37.8896,145.0447
-37.8810,145.0496
-37.8766,145.0461
-37.8751,145.0401
-37.8683,145.0324
-37.8608,145.0152
-37.8556,144.9833
-37.8296,144.9879
-37.8329,144.9913
-37.8342,144.9969
end
start,Holt
-37.9505,145.2820
-37.9551,145.2834
-37.9575,145.2899
-37.9610,145.2886
-37.9646,145.2911
-37.9678,145.3169
-37.9763,145.3149
-37.9813,145.3102
-37.9842,145.3106
-37.9890,145.3143
-38.0698,145.2982
-38.0745,145.3353
-38.1334,145.3242
-38.1216,145.2306
-38.0405,145.2465
-38.0252,145.2470
-38.0036,145.2520
-38.0007,145.2273
-37.9938,145.2286
-37.9934,145.2265
-37.9855,145.2319
-37.9809,145.2318
-37.9783,145.2349
-37.9742,145.2357
-37.9700,145.2329
-37.9548,145.2335
-37.9525,145.2322
-37.9520,145.2291
-37.9418,145.2332
-37.9476,145.2796
-37.9505,145.2820
end
start,Hotham
-37.9044,145.0936
-37.9613,145.1691
-37.9929,145.1629
-37.9830,145.0801
-37.9757,145.0819
-37.9734,145.0541
-37.9676,145.0552
-37.9423,145.0377
-37.9355,145.0365
-37.9329,145.0343
-37.9346,145.0483
-37.9056,145.0534
-37.9066,145.0617
-37.9029,145.0640
-37.8897,145.0664
-37.8983,145.0853
-37.9044,145.0936
end
start,Isaacs
-38.0849,145.1241
-38.0839,145.1242
-38.0848,145.1244
-38.0849,145.1241
end
start,Isaacs
-38.0822,145.1244
-38.0716,145.1256
-38.0268,145.0995
-38.0255,145.0981
-38.0213,145.0958
-38.0120,145.0876
-38.0111,145.0841
-38.0058,145.0811
-37.9973,145.0720
-37.9910,145.0624
-37.9908,145.0622
-37.9908,145.0621
-37.9905,145.0616
-37.9868,145.0516
-37.9734,145.0541
-37.9747,145.0651
-37.9738,145.0642
-37.9757,145.0819
-37.9830,145.0801
-37.9929,145.1629
-37.9613,145.1691
-37.9926,145.2141
-37.9976,145.2177
-38.0017,145.2259
-38.0005,145.2253
-38.0036,145.2520
-38.0252,145.2470
-38.0405,145.2465
-38.1216,145.2306
-38.1127,145.1574
-38.1076,145.1640
-38.1060,145.1601
-38.0988,145.1552
-38.0887,145.1497
-38.0834,145.1486
-38.0824,145.1362
-38.0838,145.1317
-38.0817,145.1275
-38.0822,145.1244
end
start,Jagajaga
-37.6568,145.2104
-37.6580,145.2201
-37.6665,145.2200
-37.6671,145.2239
-37.6634,145.2248
-37.6639,145.2296
-37.6618,145.2306
-37.6620,145.2327
-37.6649,145.2323
-37.6654,145.2365
-37.6626,145.2432
-37.6649,145.2514
-37.6711,145.2485
-37.6702,145.2559
-37.6720,145.2564
-37.6784,145.2652
-37.6836,145.2645
-37.6864,145.2664
-37.6889,145.2648
-37.6905,145.2664
-37.6937,145.2654
-37.6966,145.2692
-37.6977,145.2669
-37.6988,145.2686
-37.7029,145.2641
-37.7040,145.2603
-37.7059,145.2608
-37.7065,145.2646
-37.7098,145.2589
-37.7102,145.2546
-37.7139,145.2561
-37.7171,145.2538
-37.7182,145.2497
-37.7207,145.2486
-37.7189,145.2431
-37.7232,145.2437
-37.7254,145.2424
-37.7198,145.2365
-37.7211,145.2346
-37.7270,145.2365
-37.7279,145.2422
-37.7314,145.2402
-37.7334,145.2427
-37.7358,145.2425
-37.7347,145.2392
-37.7315,145.2362
-37.7316,145.2288
-37.7330,145.2270
-37.7386,145.2299
-37.7361,145.2258
-37.7361,145.2202
-37.7388,145.2162
-37.7417,145.2054
-37.7395,145.2015
-37.7377,145.2021
-37.7357,145.2113
-37.7338,145.2149
-37.7319,145.2154
-37.7296,145.2119
-37.7311,145.2066
-37.7303,145.2017
-37.7335,145.1984
-37.7399,145.1987
-37.7413,145.1974
-37.7382,145.1920
-37.7349,145.1916
-37.7318,145.1940
-37.7322,145.1904
-37.7302,145.1878
-37.7297,145.1818
-37.7335,145.1784
-37.7374,145.1797
-37.7384,145.1777
-37.7349,145.1761
-37.7342,145.1648
-37.7377,145.1624
-37.7339,145.1549
-37.7383,145.1500
-37.7371,145.1485
-37.7387,145.1435
-37.7382,145.1377
-37.7427,145.1333
-37.7403,145.1232
-37.7448,145.1199
-37.7480,145.1202
-37.7476,145.1233
-37.7512,145.1259
-37.7492,145.1226
-37.7522,145.1214
-37.7554,145.1098
-37.7532,145.1032
-37.7489,145.0978
-37.7492,145.0955
-37.7541,145.0924
-37.7513,145.0827
-37.7539,145.0815
-37.7548,145.0832
-37.7562,145.0817
-37.7540,145.0801
-37.7540,145.0781
-37.7560,145.0771
-37.7580,145.0804
-37.7569,145.0746
-37.7593,145.0729
-37.7586,145.0770
-37.7624,145.0792
-37.7641,145.0783
-37.7673,145.0764
-37.7674,145.0715
-37.7734,145.0766
-37.7710,145.0712
-37.7721,145.0695
-37.7836,145.0671
-37.7798,145.0607
-37.7824,145.0556
-37.7813,145.0543
-37.7839,145.0533
-37.7840,145.0558
-37.7850,145.0545
-37.7799,145.0476
-37.7802,145.0436
-37.7841,145.0400
-37.7820,145.0368
-37.7792,145.0385
-37.7788,145.0344
-37.7750,145.0359
-37.7725,145.0340
-37.7725,145.0368
-37.7705,145.0368
-37.7704,145.0320
-37.7651,145.0308
-37.7637,145.0278
-37.7602,145.0299
-37.7577,145.0291
-37.7567,145.0322
-37.7548,145.0306
-37.7509,145.0314
-37.7468,145.0360
-37.7456,145.0333
-37.7435,145.0350
-37.7377,145.0319
-37.7351,145.0339
-37.7350,145.0374
-37.7324,145.0401
-37.7303,145.0382
-37.7303,145.0403
-37.7292,145.0402
-37.7276,145.0382
-37.7295,145.0607
-37.7242,145.0615
-37.7245,145.0678
-37.7202,145.0646
-37.7156,145.0686
-37.7161,145.0745
-37.7088,145.0749
-37.7083,145.0513
-37.6999,145.0582
-37.7031,145.0898
-37.6951,145.0923
-37.6931,145.0947
-37.6916,145.1077
-37.6879,145.1168
-37.6860,145.1305
-37.6828,145.1404
-37.6826,145.1436
-37.6867,145.1429
-37.6883,145.1511
-37.6911,145.1786
-37.6860,145.1796
-37.6896,145.1832
-37.6895,145.1917
-37.6822,145.1996
-37.6825,145.1984
-37.6761,145.1998
-37.6764,145.2022
-37.6733,145.1983
-37.6666,145.2000
-37.6670,145.2033
-37.6650,145.2006
-37.6631,145.2011
-37.6639,145.2043
-37.6612,145.2053
-37.6619,145.2084
-37.6568,145.2104
end
start,Kooyong
-37.7786,145.0809
-37.7802,145.0969
-37.7916,145.1051
-37.7924,145.1084
-37.7948,145.1097
-37.7963,145.1184
-37.7998,145.1181
-37.8021,145.1040
-37.8229,145.1003
-37.8244,145.0987
-37.8262,145.0999
-37.8503,145.0956
-37.8451,145.0493
-37.8454,145.0449
-37.8479,145.0434
-37.8456,145.0402
-37.8389,145.0390
-37.8375,145.0277
-37.8344,145.0245
-37.8308,145.0281
-37.8280,145.0231
-37.8254,145.0218
-37.8262,145.0181
-37.8246,145.0162
-37.8163,145.0143
-37.8107,145.0157
-37.8104,145.0095
-37.8075,145.0085
-37.8072,145.0010
-37.8054,144.9993
-37.8040,145.0076
-37.7973,144.9992
-37.7957,145.0031
-37.7981,145.0048
-37.7965,145.0096
-37.7986,145.0067
-37.8009,145.0071
-37.7990,145.0119
-37.8002,145.0148
-37.8029,145.0162
-37.8029,145.0211
-37.8002,145.0184
-37.7985,145.0210
-37.7936,145.0139
-37.7920,145.0143
-37.7923,145.0196
-37.7856,145.0133
-37.7868,145.0281
-37.7899,145.0320
-37.7897,145.0404
-37.7860,145.0412
-37.7870,145.0429
-37.7844,145.0452
-37.7851,145.0401
-37.7802,145.0436
-37.7799,145.0476
-37.7850,145.0548
-37.7839,145.0557
-37.7835,145.0533
-37.7811,145.0547
-37.7824,145.0556
-37.7798,145.0607
-37.7837,145.0665
-37.7832,145.0677
-37.7809,145.0671
-37.7797,145.0743
-37.7769,145.0776
-37.7786,145.0809
end
start,Lalor
-37.9231,144.7991
-37.9231,144.7991
-37.9238,144.7960
-37.9242,144.7957
-37.9284,144.7823
-37.9294,144.7731
-37.9330,144.7675
-37.9385,144.7500
-37.9392,144.7440
-37.9431,144.7355
-37.9431,144.7355
-37.9510,144.7242
-37.9514,144.7233
-37.9518,144.7231
-37.9740,144.6911
-37.9737,144.6887
-37.9761,144.6846
-38.0016,144.6506
-38.0018,144.6474
-38.0001,144.6230
-38.0042,144.5952
-38.0044,144.5917
-38.0023,144.5806
-37.9991,144.5736
-37.9967,144.5718
-37.9944,144.5734
-37.9883,144.5685
-37.9847,144.5682
-37.9841,144.5665
-37.9866,144.5659
-37.9846,144.5601
-37.9850,144.5550
-37.9788,144.5498
-37.9761,144.5511
-37.9753,144.5484
-37.9719,144.5479
-37.9712,144.5414
-37.9725,144.5365
-37.9712,144.5319
-37.9739,144.5266
-37.9734,144.5239
-37.9795,144.5230
-37.9810,144.5184
-37.9777,144.5114
-37.9783,144.5087
-37.9740,144.5073
-37.9755,144.5018
-37.9743,144.4959
-37.9677,144.4947
-37.9641,144.4964
-37.9609,144.4889
-37.9572,144.4882
-37.9501,144.4799
-37.9456,144.4771
-37.9442,144.4813
-37.9418,144.4765
-37.9388,144.4786
-37.9359,144.4740
-37.9340,144.4742
-37.9319,144.4770
-37.9281,144.4751
-37.9276,144.4790
-37.9231,144.4826
-37.9214,144.4808
-37.9219,144.4769
-37.9107,144.4779
-37.9090,144.4847
-37.9029,144.4844
-37.9023,144.4826
-37.8952,144.4795
-37.8902,144.4807
-37.8866,144.4747
-37.8881,144.4722
-37.8867,144.4713
-37.8827,144.4727
-37.8840,144.4690
-37.8754,144.4631
-37.8717,144.4558
-37.8676,144.4545
-37.8687,144.4485
-37.8644,144.4467
-37.8641,144.4440
-37.8371,144.4489
-37.8391,144.4669
-37.7809,144.4776
-37.7872,144.5326
-37.7971,144.5487
-37.7988,144.5675
-37.8041,144.5775
-37.8068,144.5772
-37.8014,144.5823
-37.7994,144.5780
-37.7932,144.5887
-37.8068,144.7088
-37.8153,144.8083
-37.8230,144.8111
-37.8287,144.8166
-37.8445,144.7856
-37.8441,144.7819
-37.8469,144.7804
-37.8626,144.7767
-37.8619,144.7793
-37.8647,144.7897
-37.8703,144.7915
-37.8700,144.7887
-37.8739,144.7880
-37.8715,144.7778
-37.8706,144.7600
-37.8690,144.7600
-37.8695,144.7547
-37.8759,144.7536
-37.8742,144.7559
-37.8732,144.7634
-37.8772,144.7655
-37.8820,144.7649
