start,Lingiari
-12.0203,136.2426
-12.0076,136.2630
-12.0085,136.2636
-12.0023,136.2715
-12.0023,136.2715
-12.0023,136.2715
-12.0,136.2729
-11.9993,136.2726
-11.9929,136.2751
-11.9918,136.2759
-11.9914,136.2756
-11.9848,136.2782
-11.9842,136.2795
-11.9804,136.2808
-11.9796,136.2801
-11.9752,136.2818
-11.9752,136.2818
-11.9752,136.2818
-11.9751,136.2870
-11.9785,136.2912
-11.9775,136.2956
-11.9749,136.2992
-11.9749,136.3047
-11.9759,136.3059
-11.9748,136.3072
-11.9747,136.3130
-11.9770,136.3131
-11.9825,136.3070
-11.9863,136.3072
-11.9934,136.3043
-11.9910,136.3092
-11.9858,136.3123
-12.0126,136.3086
-12.0126,136.3086
-12.0145,136.3017
-12.0171,136.2982
-12.0210,136.2890
-12.0211,136.2882
-12.0217,136.2874
-12.0600,136.1977
-12.0600,136.1977
-12.0600,136.1977
-12.0633,136.1957
-12.0646,136.1968
-12.0766,136.1946
-12.0766,136.1946
-12.0766,136.1946
-12.0735,136.1912
-12.0763,136.1879
-12.0757,136.1758
-12.0734,136.1713
-12.0666,136.1651
-12.0655,136.1610
-12.0668,136.1589
-12.0664,136.1518
-12.0693,136.1472
-12.0736,136.1283
-12.0736,136.1283
-12.0736,136.1283
-12.0681,136.1285
-12.0657,136.1248
-12.0599,136.1223
-12.0612,136.1214
-12.0540,136.1175
-12.0537,136.1177
-12.0545,136.1220
-12.0565,136.1233
-12.0579,136.1263
-12.0556,136.1278
-12.0567,136.1335
-12.0597,136.1357
-12.0605,136.1381
-12.0601,136.1392
end
start,Lingiari
-12.0317,134.9097
-12.0142,134.9543
-12.0142,134.9543
-12.0181,134.9608
-12.0240,134.9650
-12.0305,134.9740
-12.0343,134.9814
-12.0352,134.9906
-12.0352,134.9906
-12.0414,134.9835
-12.0442,134.9733
-12.0508,134.9633
-12.0528,134.9620
-12.0515,134.9647
-12.0540,134.9627
-12.0530,134.9588
-12.0550,134.9586
-12.0545,134.9604
-12.0562,134.9622
-12.0612,134.9611
-12.0637,134.9582
-12.0622,134.9541
-12.0508,134.9372
-12.0485,134.9367
-12.0442,134.9328
-12.0360,134.9153
-12.0325,134.9101
-12.0317,134.9097
end
start,Lingiari
-12.0169,134.7987
-12.0129,134.8031
-12.0129,134.8031
-12.0167,134.8098
-12.0209,134.8128
-12.0235,134.8133
-12.0213,134.8115
-12.0231,134.8112
-12.0304,134.8154
-12.0380,134.8249
-12.0456,134.8303
-12.0457,134.8296
-12.0330,134.7981
-12.0185,134.7981
-12.0171,134.8002
-12.0169,134.7987
end
start,Lingiari
-13.8516,136.1990
-13.8376,136.2052
-13.8295,136.2104
-13.8241,136.2111
-13.8109,136.2062
-13.8100,136.2047
-13.7776,136.1899
-13.7744,136.1903
-13.7733,136.1921
-13.7681,136.1856
-13.7675,136.1763
-13.7692,136.1690
-13.7772,136.1580
-13.7772,136.1553
-13.7792,136.1543
-13.7767,136.1500
-13.7806,136.1462
-13.7853,136.1447
-13.7853,136.1447
-13.7853,136.1447
-13.8097,136.1563
-13.8112,136.1553
-13.8168,136.1552
-13.8209,136.1598
-13.8208,136.1616
-13.8346,136.1682
-13.8346,136.1682
-13.8346,136.1682
-13.8341,136.1556
-13.8351,136.1485
-13.8356,136.1335
-13.8355,136.1333
-13.8358,136.1278
-13.8358,136.1278
-13.8257,136.1161
-13.8235,136.1149
-13.8168,136.1068
-13.8025,136.1132
-13.7983,136.1164
-13.7878,136.1198
-13.7813,136.1189
-13.7800,136.1179
-13.7422,136.1091
-13.7422,136.1091
-13.7422,136.1091
-13.7222,136.1225
-13.7257,136.1250
-13.7363,136.1279
-13.7390,136.1327
-13.7373,136.1361
-13.7413,136.1397
-13.7435,136.1397
-13.7474,136.1452
-13.7474,136.1452
-13.7477,136.1565
-13.7506,136.1608
-13.7483,136.1736
-13.7483,136.1736
-13.7483,136.1736
-13.7483,136.1736
-13.7430,136.1792
-13.7362,136.1816
-13.7274,136.1736
-13.7273,136.1736
-13.7182,136.1808
-13.7131,136.1794
-13.7115,136.1762
-13.7085,136.1771
-13.7070,136.1736
-13.7070,136.1736
-13.7031,136.1789
-13.7022,136.1855
-13.6996,136.1874
-13.6927,136.1906
-13.6880,136.1879
-13.6856,136.1883
-13.6796,136.1925
-13.6777,136.1820
-13.6776,136.1813
-13.6624,136.2218
-13.6825,136.2533
-13.6830,136.2527
-13.6911,136.2526
-13.6911,136.2512
-13.6930,136.2523
-13.6934,136.2563
-13.6954,136.2562
-13.6961,136.2589
-13.6919,136.2666
-13.6937,136.2690
-13.6956,136.2666
-13.6964,136.2696
-13.7012,136.2705
-13.7001,136.2744
-13.7034,136.2722
-13.7055,136.2740
-13.7040,136.2810
-13.7075,136.2924
-13.7075,136.2924
-13.7233,136.2938
-13.7354,136.3018
-13.7354,136.3018
-13.7374,136.2941
-13.7365,136.2904
-13.7397,136.2849
-13.7402,136.2828
-13.7383,136.2803
-13.7369,136.2682
-13.7414,136.2599
-13.7477,136.2538
-13.7477,136.2538
-13.7477,136.2538
-13.7477,136.2538
-13.7549,136.2525
-13.7596,136.2548
-13.7596,136.2548
-13.7596,136.2548
-13.7596,136.2548
-13.7607,136.2602
-13.7580,136.2653
-13.7563,136.2763
-13.7563,136.2763
-13.7599,136.2739
-13.7779,136.2755
-13.7838,136.2781
-13.7870,136.2836
-13.7870,136.2836
-13.7849,136.2664
-13.7831,136.2635
-13.7842,136.2599
-13.7882,136.2588
-13.7888,136.2591
-13.8318,136.2512
-13.8317,136.2497
-13.8384,136.2446
-13.8401,136.2461
-13.8439,136.2455
-13.8461,136.2484
-13.8500,136.2478
-13.8500,136.2478
-13.8501,136.2454
-13.8469,136.2407
-13.8467,136.2377
-13.8513,136.2214
-13.8524,136.1991
-13.8516,136.1990
end
start,Lingiari
-13.8494,136.4127
-13.8430,136.4081
-13.8416,136.4082
-13.8211,136.4195
-13.8204,136.4202
-13.8156,136.4225
-13.8156,136.4225
-13.8156,136.4225
-13.8234,136.4451
-13.8246,136.4435
-13.8241,136.4403
-13.8313,136.4404
-13.8290,136.4490
-13.8245,136.4477
-13.8243,136.4479
-13.8292,136.4621
-13.8345,136.4627
-13.8340,136.4759
-13.8408,136.4956
-13.8408,136.4956
-13.8408,136.4956
-13.8408,136.4956
-13.8348,136.5045
-13.8318,136.5134
-13.8214,136.5245
-13.8157,136.5260
-13.8148,136.5257
-13.7855,136.5307
-13.7852,136.5313
-13.7891,136.5425
-13.7891,136.5425
-13.7953,136.5401
-13.8015,136.5399
-13.8037,136.5380
-13.8087,136.5375
-13.8140,136.5392
-13.8162,136.5415
-13.8173,136.5447
-13.8299,136.5661
-13.8299,136.5661
-13.8299,136.5661
-13.8299,136.5661
-13.8126,136.5705
-13.8124,136.5711
-13.8089,136.5751
-13.8044,136.5726
-13.7985,136.5741
-13.7985,136.5741
-13.8008,136.5812
-13.8058,136.5813
-13.8086,136.5839
-13.8070,136.5997
-13.8070,136.5997
-13.8070,136.5997
-13.8070,136.5997
-13.8039,136.6027
-13.8010,136.6010
-13.7995,136.5976
-13.7870,136.5940
-13.7870,136.5940
-13.7879,136.6133
-13.7894,136.6166
-13.7907,136.6244
-13.7899,136.6299
-13.7887,136.6314
-13.7887,136.6319
-13.7883,136.6319
-13.7835,136.6380
-13.7794,136.6360
-13.7779,136.6312
-13.7752,136.6311
-13.7743,136.6319
-13.7661,136.6305
-13.7639,136.6188
-13.7613,136.6149
-13.7636,136.6076
-13.7636,136.6076
-13.7558,136.6160
-13.7441,136.6181
-13.7325,136.6106
-13.7325,136.6106
-13.7325,136.6106
-13.7300,136.6073
-13.7299,136.6058
-13.7181,136.5850
-13.7176,136.5847
-13.7172,136.5848
-13.7115,136.5908
-13.6965,136.5923
-13.6951,136.5912
-13.6947,136.5913
-13.6947,136.5908
-13.6932,136.5897
-13.6924,136.5859
-13.6936,136.5779
-13.6934,136.5746
-13.6931,136.5747
-13.6860,136.5961
-13.6865,136.5958
-13.6872,136.5977
-13.6850,136.5991
-13.6845,136.6006
-13.6850,136.6025
-13.6830,136.6067
-13.6841,136.6085
-13.6812,136.6104
-13.6788,136.6176
-13.6788,136.6176
-13.6851,136.6167
-13.6886,136.6189
-13.6881,136.6212
-13.6899,136.6225
-13.6906,136.6268
-13.6886,136.6299
-13.6885,136.6357
-13.6886,136.6360
-13.6907,136.6317
-13.6967,136.6276
-13.6998,136.6240
-13.6997,136.6212
-13.7035,136.6198
-13.7060,136.6170
-13.7060,136.6170
-13.7060,136.6170
-13.7181,136.6244
-13.7205,136.6321
-13.7201,136.6325
-13.7203,136.6328
-13.7188,136.6338
-13.7170,136.6357
-13.7169,136.6353
-13.7024,136.6458
-13.7024,136.6465
-13.7001,136.6474
-13.7001,136.6474
-13.7006,136.6547
-13.7039,136.6590
-13.7041,136.6618
-13.7012,136.6631
-13.7020,136.6746
-13.7027,136.6750
-13.7021,136.6762
-13.7021,136.6762
-13.6950,136.6769
-13.6908,136.6788
-13.6800,136.6785
-13.6705,136.6887
-13.6620,136.6901
-13.6611,136.6894
-13.6517,136.6949
-13.6517,136.6949
-13.6553,136.6957
-13.6555,136.6943
-13.6589,136.6924
-13.6633,136.6975
-13.6633,136.6975
-13.6659,136.7175
-13.6659,136.7175
-13.6645,136.7197
-13.6616,136.7198
-13.6590,136.7212
-13.6550,136.7249
-13.6539,136.7241
-13.6506,136.7259
-13.6506,136.7259
-13.6506,136.7259
-13.6546,136.7276
-13.6547,136.7273
-13.6550,136.7278
-13.6622,136.7311
-13.6675,136.7272
-13.6700,136.7278
-13.6711,136.7293
-13.7032,136.7228
-13.7062,136.7207
-13.7127,136.7186
-13.7177,136.7198
-13.7156,136.7072
-13.7175,136.7045
-13.7241,136.7007
-13.7288,136.6944
-13.7262,136.6882
-13.7271,136.6860
-13.7338,136.6817
-13.7394,136.6810
-13.7428,136.6815
-13.7467,136.6843
-13.7560,136.6885
-13.7639,136.6895
-13.7749,136.6970
-13.7749,136.6970
-13.7749,136.6970
-13.7778,136.7042
-13.7764,136.7072
-13.7742,136.7075
-13.7736,136.7095
-13.7733,136.7118
-13.7755,136.7132
-13.7757,136.7179
-13.7722,136.7224
-13.7709,136.7353
-13.7709,136.7353
-13.7709,136.7353
-13.7779,136.7283
-13.7757,136.7274
-13.7784,136.7213
-13.7813,136.7200
-13.7836,136.7213
-13.7883,136.7147
-13.7938,136.7124
-13.7938,136.7125
-13.8091,136.7169
-13.8108,136.7168
-13.8116,136.7176
-13.8307,136.7232
-13.8309,136.7226
-13.8338,136.7216
-13.8358,136.7183
-13.8358,136.7220
-13.8409,136.7237
-13.8431,136.7268
-13.8431,136.7268
-13.8431,136.7268
-13.8438,136.7328
-13.8395,136.7362
-13.8372,136.7419
-13.8372,136.7421
-13.8371,136.7422
-13.8323,136.7544
-13.8323,136.7544
-13.8353,136.7561
-13.8413,136.7652
-13.8425,136.7736
-13.8459,136.7766
-13.8477,136.7822
-13.8478,136.7862
-13.8526,136.7961
-13.8536,136.7967
-13.8552,136.8014
-13.8557,136.8116
-13.8537,136.8128
-13.8548,136.8139
-13.8536,136.8191
-13.8498,136.8281
-13.8429,136.8373
-13.8239,136.8447
-13.8135,136.8452
-13.8074,136.8423
-13.8024,136.8372
-13.8024,136.8372
-13.8024,136.8372
-13.8024,136.8372
-13.8022,136.8326
-13.8051,136.8247
-13.8112,136.8149
-13.7889,136.8325
-13.7885,136.8331
-13.7803,136.8392
-13.7803,136.8393
-13.7802,136.8393
-13.7738,136.8394
-13.7735,136.8393
-13.7638,136.8393
-13.7617,136.8399
-13.7592,136.8393
-13.7454,136.8393
-13.7502,136.8467
-13.7566,136.8709
-13.7558,136.8760
-13.7641,136.9052
-13.7641,136.9052
-13.7824,136.9135
-13.7894,136.9140
-13.7926,136.9174
-13.7955,136.9175
-13.7969,136.9200
-13.8065,136.9244
-13.8065,136.9244
-13.8065,136.9244
-13.8078,136.9229
-13.8065,136.9190
-13.8075,136.9120
-13.8189,136.9004
-13.8428,136.8839
-13.8932,136.8584
-13.8998,136.8576
-13.9064,136.8595
-13.9128,136.8578
-13.9128,136.8578
-13.9114,136.8550
-13.9120,136.8538
-13.9112,136.8496
-13.9075,136.8444
-13.9091,136.8387
-13.9076,136.8306
-13.9074,136.8302
-13.9074,136.8299
-13.9051,136.8180
-13.9042,136.8170
-13.9041,136.8125
-13.9120,136.7960
-13.9163,136.7909
-13.9340,136.7789
-13.9511,136.7708
-13.9511,136.7708
-13.9511,136.7708
-13.9857,136.7622
-13.9985,136.7618
-14.0083,136.7648
-14.0174,136.7702
-14.0239,136.7789
-14.0249,136.7826
-14.0249,136.7827
-14.0198,136.8010
-14.0204,136.8017
-14.0181,136.8075
-14.0181,136.8075
-14.0181,136.8075
-14.0208,136.8059
-14.0228,136.8075
-14.0286,136.8075
-14.0291,136.8072
-14.0358,136.8075
-14.0358,136.8075
-14.0358,136.8075
-14.0381,136.7938
-14.0366,136.7921
-14.0397,136.7841
-14.0397,136.7840
-14.0397,136.7840
-14.0453,136.7811
-14.0469,136.7814
-14.0580,136.7773
-14.0580,136.7773
-14.0552,136.7742
-14.0513,136.7776
-14.0461,136.7752
-14.0429,136.7689
-14.0438,136.7640
-14.0464,136.7601
-14.0464,136.7601
-14.0584,136.7578
-14.0585,136.7576
-14.0555,136.7558
-14.0568,136.7527
-14.0665,136.7478
-14.0730,136.7475
-14.0757,136.7525
-14.0811,136.7533
-14.0869,136.7522
-14.0869,136.7522
-14.0661,136.7376
-14.0661,136.7376
-14.0652,136.7328
-14.0686,136.7220
-14.0715,136.7201
-14.0729,136.7219
-14.0802,136.7216
-14.0820,136.7194
-14.0931,136.7132
-14.0983,136.7137
-14.0985,136.7190
-14.1042,136.7206
-14.0993,136.7130
-14.1019,136.7092
-14.1067,136.7115
-14.1075,136.7092
-14.1056,136.7044
-14.1068,136.7026
-14.1145,136.6996
-14.1218,136.6998
-14.1218,136.6998
-14.1218,136.6998
-14.1218,136.6998
-14.1407,136.7054
-14.1409,136.7063
-14.1546,136.7110
-14.1571,136.7075
-14.1631,136.7054
-14.1689,136.7070
-14.1839,136.7210
-14.1878,136.7224
-14.1878,136.7224
-14.1878,136.7224
-14.1904,136.7334
-14.1900,136.7339
-14.1957,136.7632
-14.1957,136.7632
-14.1933,136.7698
-14.1946,136.7730
-14.1923,136.7816
-14.1931,136.7854
-14.1890,136.7878
-14.1865,136.7880
-14.1863,136.7886
-14.1858,136.7880
-14.1849,136.7881
-14.1845,136.7867
-14.1796,136.7816
-14.1768,136.7813
-14.1762,136.7780
-14.1694,136.7708
-14.1694,136.7708
-14.1678,136.7723
-14.1680,136.7788
-14.1633,136.7824
-14.1564,136.7787
-14.1511,136.7811
-14.1464,136.7768
-14.1451,136.7768
-14.1445,136.7769
-14.1443,136.7783
-14.1448,136.7817
-14.1492,136.7844
-14.1515,136.7885
-14.1501,136.7926
-14.1512,136.7973
-14.1471,136.8002
-14.1471,136.8005
-14.1503,136.8034
-14.1540,136.8021
-14.1641,136.8109
-14.1657,136.8170
-14.1651,136.8182
-14.1679,136.8210
-14.1697,136.8219
-14.1748,136.8276
-14.1749,136.8279
-14.1961,136.8487
-14.1965,136.8488
-14.2014,136.8539
-14.2023,136.8547
-14.2064,136.8539
-14.2107,136.8631
-14.2107,136.8631
-14.2107,136.8631
-14.2107,136.8631
-14.2091,136.8805
-14.2052,136.8908
-14.2015,136.8955
-14.2015,136.8955
-14.2015,136.8955
-14.1730,136.9131
-14.1714,136.9147
-14.1648,136.9181
-14.1648,136.9181
-14.1465,136.9135
-14.1440,136.9156
-14.1416,136.9151
-14.1390,136.9116
-14.1378,136.9113
-14.1377,136.9116
-14.1421,136.9252
-14.1431,136.9263
-14.1438,136.9306
-14.1468,136.9295
-14.1489,136.9234
-14.1525,136.9203
-14.1589,136.9215
-14.1625,136.9249
-14.1638,136.9283
-14.1643,136.9283
-14.1643,136.9297
-14.1647,136.9307
-14.1643,136.9317
-14.1647,136.9626
-14.1651,136.9637
-14.1894,136.9451
-14.1884,136.9423
-14.1891,136.9401
-14.1942,136.9363
-14.2037,136.9342
-14.2121,136.9360
-14.2126,136.9397
-14.2234,136.9464
-14.2255,136.9457
-14.2268,136.9485
-14.2312,136.9513
-14.2345,136.9498
-14.2425,136.9531
-14.2449,136.9598
-14.2478,136.9495
-14.2543,136.9428
-14.2603,136.9407
-14.2603,136.9407
-14.2651,136.9458
-14.2728,136.9457
-14.2762,136.9479
-14.2826,136.9645
-14.2829,136.9565
-14.2808,136.9542
-14.2802,136.9498
-14.2776,136.9466
-14.2815,136.9429
-14.2799,136.9418
-14.2819,136.9402
-14.2807,136.9381
-14.2817,136.9358
-14.2839,136.9358
-14.2840,136.9352
-14.2847,136.9358
-14.2908,136.9359
-14.2943,136.9427
-14.2946,136.9443
-14.3032,136.9516
-14.3010,136.9470
-14.2967,136.9431
-14.2977,136.9403
-14.2941,136.9331
-14.2937,136.9328
-14.2937,136.9322
-14.2858,136.9161
-14.2851,136.9158
-14.2851,136.9146
-14.2845,136.9135
-14.2850,136.9133
-14.2849,136.9095
-14.2915,136.9018
-14.2971,136.8990
-14.2997,136.8995
-14.3024,136.9020
-14.3006,136.9025
-14.3032,136.9042
-14.3052,136.9025
-14.3100,136.9042
-14.3099,136.9034
-14.3057,136.8965
-14.3017,136.8964
-14.3020,136.8945
-14.3048,136.8952
-14.3079,136.8908
-14.3046,136.8874
-14.3009,136.8866
-14.2990,136.8835
-14.2997,136.8823
-14.2883,136.8703
-14.2856,136.8698
-14.2836,136.8671
-14.2834,136.8651
-14.2800,136.8615
-14.2798,136.8615
-14.2781,136.8595
-14.2781,136.8595
-14.2781,136.8595
-14.2787,136.8530
-14.2827,136.8454
-14.2898,136.8455
-14.2951,136.8424
-14.2951,136.8424
-14.2924,136.8396
-14.2888,136.8397
-14.2884,136.8355
-14.2863,136.8351
-14.2833,136.8306
-14.2778,136.8300
-14.2788,136.8249
-14.2818,136.8255
-14.2822,136.8272
-14.2828,136.8262
-14.2792,136.8214
-14.2778,136.8214
-14.2774,136.8191
-14.2774,136.8191
-14.2774,136.8191
-14.2774,136.8191
-14.2818,136.8142
-14.2873,136.8123
-14.2892,136.8160
-14.2943,136.8147
-14.2898,136.8090
-14.2885,136.8027
-14.2868,136.8091
-14.2793,136.8129
-14.2764,136.8134
-14.2706,136.8094
-14.2657,136.7964
-14.2666,136.7928
-14.2627,136.7914
-14.2602,136.7843
-14.2625,136.7748
-14.2580,136.7554
-14.2608,136.7457
-14.2589,136.7435
-14.2595,136.7360
-14.2656,136.7219
-14.2691,136.7174
-14.2758,136.6942
-14.2758,136.6942
-14.2837,136.6844
-14.2908,136.6797
-14.2962,136.6832
-14.2976,136.6825
-14.2977,136.6824
-14.2870,136.6703
-14.2870,136.6703
-14.2890,136.6607
-14.2939,136.6548
-14.2962,136.6498
-14.2962,136.6498
-14.2860,136.6456
-14.2853,136.6423
-14.2713,136.6326
-14.2687,136.6334
-14.2650,136.6281
-14.2650,136.6281
-14.2451,136.5306
-14.2443,136.5298
-14.2382,136.5297
-14.2338,136.5245
-14.2331,136.5104
-14.2366,136.5081
-14.2360,136.5051
-14.2347,136.5081
-14.2345,136.5068
-14.2370,136.4908
-14.2370,136.4908
-14.2088,136.4537
-14.2078,136.4536
-14.2039,136.4507
-14.1993,136.4455
-14.1963,136.4373
-14.1961,136.4214
-14.1993,136.4131
-14.2023,136.3955
-14.2023,136.3955
-14.2023,136.3955
-14.2131,136.3742
-14.2201,136.3565
-14.2461,136.3247
-14.2461,136.3247
-14.2266,136.3259
-14.2201,136.3256
-14.2181,136.3244
-14.2133,136.3244
-14.2133,136.3244
-14.2133,136.3244
-14.2069,136.3381
-14.2057,136.3394
-14.1899,136.3708
-14.1779,136.3979
-14.1734,136.4034
-14.1694,136.4114
-14.1694,136.4114
-14.1549,136.4221
-14.1548,136.4213
-14.1234,136.4426
-14.1234,136.4426
-14.1234,136.4426
-14.1234,136.4426
-14.1234,136.4426
-14.1136,136.4422
-14.1070,136.4387
-14.0805,136.4325
-14.0797,136.4331
-14.0797,136.4323
-14.0086,136.4157
-13.9999,136.4158
-13.9960,136.4181
-13.9763,136.4081
-13.9763,136.4081
-13.9636,136.4124
-13.9502,136.4208
-13.9394,136.4224
-13.9342,136.4256
-13.9275,136.4271
-13.9209,136.4268
-13.9175,136.4280
-13.9085,136.4328
-13.8967,136.4350
-13.8935,136.4361
-13.8927,136.4357
-13.8907,136.4361
-13.8776,136.4333
-13.8693,136.4290
-13.8613,136.4230
-13.8588,136.4191
-13.8583,136.4189
-13.8532,136.4170
-13.8494,136.4127
end
start,Lingiari
-13.8306,136.8014
-13.8341,136.7969
-13.8246,136.8044
-13.8306,136.8014
end
start,Lingiari
-13.7099,136.5280
-13.7099,136.5280
-13.7132,136.5282
-13.7140,136.5289
-13.7461,136.5360
-13.7522,136.5317
-13.7531,136.5341
-13.7589,136.5362
-13.7640,136.5358
-13.7655,136.5403
-13.7717,136.5416
-13.7718,136.5417
-13.7718,136.5417
-13.7744,136.5389
-13.7734,136.5360
-13.7799,136.5329
-13.7818,136.5310
-13.7924,136.5197
-13.7922,136.5190
-13.7637,136.4915
-13.7592,136.4904
-13.7539,136.4827
-13.7536,136.4818
-13.7376,136.4663
-13.7376,136.4663
-13.7375,136.4663
-13.7302,136.4685
-13.7252,136.4724
-13.7211,136.4712
-13.7205,136.4714
-13.7199,136.4770
-13.7190,136.4999
-13.7205,136.5011
-13.7213,136.5057
-13.7185,136.5145
-13.7185,136.5145
-13.7185,136.5145
-13.7185,136.5145
-13.7140,136.5177
-13.7100,136.5180
-13.7035,136.5137
-13.7014,136.5105
-13.6985,136.5098
-13.6985,136.5098
-13.7099,136.5280
end
start,Lingiari
-11.4771,133.4506
-11.4669,133.4696
-11.4677,133.4706
-11.4916,133.4808
-11.4961,133.4815
-11.4977,133.4834
-11.5173,133.4918
-11.5182,133.4914
-11.5177,133.4892
-11.5164,133.4875
-11.5167,133.4842
-11.5147,133.4750
-11.5144,133.4746
-11.5145,133.4742
-11.5083,133.4454
-11.5055,133.4407
-11.5059,133.4344
-11.5059,133.4344
-11.5059,133.4344
-11.5114,133.4248
-11.5158,133.4223
-11.5267,133.4091
-11.5267,133.4072
-11.5291,133.4029
-11.5379,133.3954
-11.5461,133.3855
-11.5457,133.3852
-11.5318,133.3910
-11.5289,133.3945
-11.5232,133.3980
-11.5061,133.4015
-11.5061,133.4015
-11.5061,133.4015
-11.5012,133.4003
-11.4980,133.3962
-11.4884,133.3900
-11.4876,133.3944
-11.4902,133.4042
-11.4891,133.4089
-11.4912,133.4179
-11.4906,133.4235
-11.4840,133.4336
-11.4771,133.4506
-11.4771,133.4506
end
start,Lingiari
-11.5765,132.1145
-11.5689,132.1349
-11.5782,132.1348
-11.5901,132.1384
-11.6062,132.1493
-11.6062,132.1493
-11.6116,132.1453
-11.6122,132.1436
-11.6155,132.1425
-11.6272,132.1339
-11.6272,132.1339
-11.6205,132.1110
-11.6205,132.1110
-11.6095,132.1117
-11.6049,132.1161
-11.5978,132.1194
-11.5900,132.1208
-11.5850,132.1208
-11.5790,132.1183
-11.5765,132.1145
end
start,Lingiari
-11.6477,133.3926
-11.6735,133.3960
-11.6735,133.3960
-11.6710,133.3900
-11.6733,133.3844
-11.6764,133.3824
-11.6789,133.3784
-11.6793,133.3772
-11.6790,133.3746
-11.6815,133.3702
-11.6815,133.3702
-11.6725,133.3670
-11.6724,133.3670
-11.6724,133.3669
-11.6578,133.3617
-11.6549,133.3630
-11.6427,133.3648
-11.6371,133.3614
-11.6332,133.3530
-11.6313,133.3523
-11.6263,133.3521
-11.6234,133.3495
-11.6234,133.3495
-11.6129,133.3771
-11.6032,133.3929
-11.5978,133.3986
-11.5877,133.4049
-11.5843,133.4094
-11.5860,133.4138
-11.5858,133.4182
-11.5895,133.4405
-11.5935,133.4443
-11.5990,133.4412
-11.5946,133.4451
-11.5925,133.4448
-11.5937,133.4527
-11.5919,133.4549
-11.5922,133.4568
-11.5943,133.4623
-11.5934,133.4638
-11.5945,133.4704
-11.5952,133.4711
-11.5950,133.4737
-11.5950,133.4737
-11.5950,133.4737
-11.6070,133.4762
-11.6074,133.4764
-11.6232,133.4800
-11.6203,133.4738
-11.6192,133.4741
-11.6198,133.4641
-11.6184,133.4678
-11.6182,133.4666
-11.6166,133.4684
-11.6192,133.4614
-11.6184,133.4586
-11.6152,133.4572
-11.6184,133.4561
-11.6170,133.4466
-11.6170,133.4466
-11.6274,133.4372
-11.6291,133.4341
-11.6292,133.4265
-11.6336,133.4239
-11.6448,133.4214
-11.6451,133.4212
-11.6441,133.4205
-11.6399,133.4187
-11.6350,133.4185
-11.6285,133.4149
-11.6252,133.4151
-11.6250,133.4124
-11.6250,133.4124
-11.6336,133.3901
-11.6334,133.3883
-11.6347,133.3872
-11.6348,133.3868
-11.6351,133.3869
-11.6361,133.3861
-11.6406,133.3868
-11.6446,133.3912
-11.6477,133.3926
end
start,Lingiari
-11.4902,136.4490
-11.4671,136.4724
-11.4674,136.4726
-11.5191,136.4536
-11.5191,136.4515
-11.5245,136.4517
-11.5319,136.4490
-11.5319,136.4490
-11.5346,136.4430
-11.5331,136.4381
-11.5366,136.4258
-11.5392,136.4244
-11.5418,136.4268
-11.5440,136.4221
-11.5426,136.4193
-11.5422,136.4131
-11.5439,136.4090
-11.5465,136.4078
-11.5475,136.4044
-11.5520,136.4043
-11.5545,136.3987
-11.5544,136.3925
-11.5584,136.3902
-11.5656,136.3742
-11.5656,136.3742
-11.5656,136.3742
-11.5636,136.3750
-11.5630,136.3735
-11.5346,136.3665
-11.5346,136.3665
-11.5381,136.3676
-11.54,136.3709
-11.5423,136.3708
-11.5467,136.3747
-11.5465,136.3776
-11.5487,136.3796
-11.5488,136.3791
-11.5503,136.3811
-11.5503,136.3811
-11.5503,136.3811
-11.5503,136.3811
-11.5416,136.3841
-11.5424,136.3827
-11.5338,136.3844
-11.5311,136.3869
-11.5254,136.3861
-11.5257,136.3918
-11.5238,136.3933
-11.5217,136.4008
-11.5232,136.4029
-11.5267,136.4013
-11.5273,136.4023
-11.5228,136.4083
-11.5185,136.4110
-11.5186,136.4156
-11.5129,136.4218
-11.508,136.4212
-11.5023,136.4274
-11.4949,136.4406
-11.4943,136.4465
-11.4923,136.4494
-11.4903,136.4488
-11.4902,136.4490
end
start,Lingiari
-11.7358,130.6110
-11.7352,130.6113
-11.7352,130.6113
-11.7353,130.6140
-11.7366,130.6127
-11.7358,130.6110
end
start,Lingiari
-11.7125,136.1262
-11.7041,136.1296
-11.7036,136.1348
-11.6976,136.1406
-11.6876,136.1418
-11.6828,136.1382
-11.6843,136.1457
