start,Barker
-34.7644,138.7787
-34.7682,138.7801
end
start,Mayo
-36.0844,136.6923
-36.0834,136.6914
-36.0833,136.6914
-36.0863,136.6969
-36.0864,136.6940
-36.0863,136.6940
-36.0844,136.6923
end
start,Mayo
-35.9020,136.5354
-35.9011,136.5344
-35.9004,136.5352
-35.8997,136.5375
-35.9001,136.5387
-35.9001,136.5387
-35.9021,136.5358
-35.9020,136.5354
end
start,Mayo
-35.9513,136.5812
-35.9515,136.5807
-35.9515,136.5807
-35.9509,136.5804
-35.9509,136.5811
-35.9509,136.5811
-35.9513,136.5812
end
start,Mayo
-36.0657,136.7011
-36.0658,136.7033
-36.0662,136.7040
-36.0673,136.7047
-36.0676,136.7045
-36.0681,136.7031
-36.0661,136.7007
-36.0657,136.7003
-36.0657,136.7011
end
start,Mayo
-36.0433,136.9074
-36.0430,136.9079
-36.0430,136.9079
-36.0435,136.9083
-36.0435,136.9075
-36.0433,136.9074
end
start,Mayo
-36.0336,136.8270
-36.0334,136.8269
-36.0334,136.8270
-36.0336,136.8287
-36.0337,136.8291
-36.0343,136.8282
-36.0345,136.8278
-36.0343,136.8276
-36.0336,136.8270
end
start,Mayo
-35.9929,137.2880
-35.9927,137.2882
-35.9941,137.2892
-35.9941,137.2892
-35.9948,137.2872
-35.9948,137.2868
-35.9946,137.2867
-35.9929,137.2880
end
start,Mayo
-35.8567,136.5496
-35.8563,136.5505
-35.8554,136.5547
-35.8541,136.5550
-35.8524,136.5617
-35.8495,136.5639
-35.8495,136.5639
-35.7984,136.5758
-35.7974,136.5776
-35.7923,136.5793
-35.7876,136.5783
-35.7488,136.5874
-35.7488,136.5874
-35.7488,136.5874
-35.7459,136.6212
-35.7469,136.6269
-35.7490,136.6290
-35.7484,136.6393
-35.7467,136.6403
-35.7441,136.6520
-35.7458,136.6582
-35.7445,136.6719
-35.7401,136.6891
-35.7394,136.6972
-35.7394,136.6972
-35.7313,136.7118
-35.7279,136.7127
-35.7252,136.7172
-35.7226,136.7174
-35.7223,136.7177
-35.7211,136.7208
-35.7202,136.7202
-35.7202,136.7202
-35.7202,136.7202
-35.7239,136.7321
-35.7221,136.7387
-35.7238,136.7481
-35.7227,136.7587
-35.7227,136.7587
-35.7227,136.7587
-35.7165,136.7668
-35.7156,136.7665
-35.7150,136.7672
-35.7122,136.7784
-35.7069,136.7795
-35.7038,136.7822
-35.7022,136.7813
-35.7002,136.7836
-35.7002,136.7836
-35.6999,136.8008
-35.7020,136.8044
-35.7001,136.8058
-35.6986,136.8108
-35.6993,136.8175
-35.6974,136.8205
-35.6992,136.8240
-35.6956,136.8254
-35.6956,136.8257
-35.6965,136.8278
-35.6956,136.8393
-35.6937,136.8434
-35.6935,136.8446
-35.6947,136.8473
-35.6933,136.8470
-35.6927,136.8524
-35.6938,136.8617
-35.6923,136.8660
-35.6911,136.8667
-35.6886,136.8899
-35.6889,136.8917
-35.6883,136.8929
-35.6691,137.0696
-35.6691,137.0696
-35.6691,137.0696
-35.6635,137.0798
-35.6635,137.0809
-35.6614,137.0843
-35.6623,137.0864
-35.6599,137.0884
-35.6602,137.0927
-35.6581,137.0936
-35.6584,137.0993
-35.6570,137.0999
-35.6580,137.1031
-35.6552,137.1078
-35.6538,137.1072
-35.6558,137.1103
-35.6544,137.1126
-35.6555,137.1142
-35.6518,137.1178
-35.6517,137.1217
-35.6498,137.1226
-35.6480,137.1207
-35.6471,137.1242
-35.6429,137.1252
-35.6425,137.1281
-35.6395,137.1275
-35.6393,137.1342
-35.6373,137.1338
-35.6354,137.1379
-35.6337,137.1371
-35.6324,137.1415
-35.6313,137.1401
-35.6303,137.1420
-35.6297,137.1411
-35.6302,137.1476
-35.6322,137.1496
-35.6294,137.1554
-35.6331,137.1634
-35.6295,137.1694
-35.6267,137.1796
-35.6266,137.1795
-35.6247,137.2034
-35.6178,137.2201
-35.6179,137.2213
-35.6169,137.2244
-35.6156,137.2253
-35.6026,137.2568
-35.6025,137.2579
-35.6018,137.2587
-35.6007,137.2615
-35.6035,137.2686
-35.5980,137.2851
-35.5950,137.2863
-35.5901,137.2964
-35.5894,137.3025
-35.5878,137.3022
-35.5866,137.3062
-35.5843,137.3059
-35.5810,137.3091
-35.5792,137.3134
-35.5792,137.3134
-35.5831,137.3445
-35.5870,137.3513
-35.5874,137.3639
-35.5862,137.3688
-35.5872,137.3761
-35.5906,137.3845
-35.5896,137.3954
-35.5962,137.4469
-35.5962,137.4469
-35.5962,137.4469
-35.5943,137.4548
-35.5911,137.4606
-35.5877,137.4696
-35.5860,137.4813
-35.5844,137.4838
-35.5821,137.4846
-35.5797,137.4909
-35.5797,137.4909
-35.5797,137.4909
-35.5868,137.5034
-35.5939,137.5071
-35.5955,137.5188
-35.5955,137.5188
-35.5955,137.5188
-35.5955,137.5188
-35.5925,137.5335
-35.5872,137.5457
-35.5858,137.5477
-35.5692,137.5975
-35.5711,137.5988
-35.5715,137.6054
-35.5682,137.6134
-35.5611,137.6216
-35.5611,137.6216
-35.5645,137.6296
-35.5643,137.6302
-35.5657,137.6341
-35.5702,137.6331
-35.5707,137.6317
-35.5737,137.6304
-35.5815,137.6304
-35.5971,137.6266
-35.5925,137.6233
-35.5891,137.6156
-35.5910,137.6067
-35.5952,137.5982
-35.6128,137.5746
-35.6186,137.5696
-35.6232,137.5682
-35.6278,137.5703
-35.6324,137.5697
-35.6324,137.5697
-35.6324,137.5697
-35.6369,137.5730
-35.6354,137.5751
-35.6364,137.5778
-35.6390,137.5775
-35.6415,137.5804
-35.6432,137.5893
-35.6365,137.6149
-35.6368,137.6185
-35.6419,137.6322
-35.6416,137.6389
-35.6388,137.6412
-35.6388,137.6412
-35.6527,137.6424
-35.6541,137.6436
-35.6541,137.6436
-35.6602,137.6341
-35.6603,137.6314
-35.6651,137.6213
-35.6787,137.6056
-35.6787,137.6056
-35.6990,137.5936
-35.7009,137.5908
-35.7031,137.5908
-35.7041,137.5880
-35.7088,137.5839
-35.7076,137.5801
-35.7090,137.5791
-35.7171,137.5783
-35.7151,137.5833
-35.7209,137.5771
-35.7256,137.5779
-35.7324,137.5858
-35.7353,137.5960
-35.7351,137.6166
-35.7316,137.6268
-35.7395,137.6679
-35.7397,137.6962
-35.7397,137.6962
-35.7397,137.6962
-35.7386,137.7083
-35.7351,137.7207
-35.7343,137.7249
-35.7356,137.7329
-35.7297,137.7495
-35.7239,137.7803
-35.7292,137.7839
-35.7300,137.7838
-35.7350,137.7860
-35.7361,137.7887
-35.7421,137.7928
-35.7451,137.7930
-35.7467,137.7959
-35.7576,137.8034
-35.7576,137.8034
-35.7576,137.8034
-35.7623,137.7971
-35.7652,137.7900
-35.7736,137.7821
-35.7747,137.7807
-35.7751,137.7784
-35.7809,137.7719
-35.7813,137.7719
-35.7894,137.7612
-35.7896,137.7601
-35.7910,137.7592
-35.7931,137.7563
-35.7934,137.7552
-35.8009,137.7460
-35.8009,137.7460
-35.8009,137.7460
-35.8114,137.7439
-35.8225,137.7458
-35.8225,137.7458
-35.8322,137.7499
-35.8343,137.7492
-35.8429,137.7543
-35.8429,137.7543
-35.8429,137.7543
-35.8429,137.7543
-35.8431,137.7582
-35.8409,137.7618
-35.8388,137.7622
-35.8379,137.7588
-35.8306,137.7653
-35.8307,137.7664
-35.8285,137.7685
-35.8269,137.7687
-35.8227,137.7724
-35.8307,137.7810
-35.8342,137.7966
-35.8342,137.7966
-35.8342,137.7966
-35.8342,137.7966
-35.8335,137.7982
-35.8332,137.7982
-35.8245,137.8110
-35.8253,137.8124
-35.8241,137.8138
-35.8230,137.8132
-35.8220,137.8147
-35.8220,137.8147
-35.8152,137.8106
-35.8102,137.7982
-35.8102,137.7982
-35.8065,137.7630
-35.8064,137.7630
-35.8060,137.7583
-35.8034,137.7623
-35.8012,137.7625
-35.7977,137.7656
-35.7972,137.7705
-35.7984,137.7729
-35.7962,137.7780
-35.7909,137.7790
-35.7844,137.7773
-35.7844,137.7773
-35.7844,137.7773
-35.7849,137.7812
-35.7957,137.8008
-35.8001,137.8225
-35.8002,137.8312
-35.7980,137.8333
-35.7949,137.8521
-35.7949,137.8521
-35.7949,137.8521
-35.7909,137.8579
-35.7890,137.8585
-35.7579,137.8925
-35.7579,137.8925
-35.7579,137.8925
-35.7197,137.9006
-35.7197,137.9006
-35.7197,137.9006
-35.7187,137.9124
-35.7197,137.9155
-35.7196,137.9294
-35.7186,137.9351
-35.7167,137.9349
-35.7162,137.9407
-35.7162,137.9407
-35.7162,137.9407
-35.7167,137.9428
-35.7183,137.9412
-35.7201,137.9426
-35.7214,137.9462
-35.7222,137.9587
-35.7213,137.9610
-35.7365,138.0213
-35.7374,138.0216
-35.7373,138.0242
-35.7390,138.0309
-35.7421,138.0333
-35.7408,138.0380
-35.7428,138.0459
-35.7452,138.0454
-35.7464,138.0469
-35.7503,138.0556
-35.7597,138.0677
-35.7597,138.0677
-35.7657,138.0685
-35.7803,138.0668
-35.7909,138.0721
-35.7958,138.0769
-35.7958,138.0769
-35.7958,138.0769
-35.8044,138.0899
-35.8094,138.1065
-35.8087,138.1172
-35.8069,138.1213
-35.8024,138.1239
-35.8023,138.1257
-35.8198,138.1190
-35.8198,138.1190
-35.8275,138.1236
-35.8342,138.1232
-35.8339,138.1254
-35.8387,138.1281
-35.8414,138.1349
-35.8414,138.1349
-35.8474,138.1259
-35.8451,138.1239
-35.8467,138.1190
-35.8489,138.1173
-35.8484,138.1108
-35.8591,138.0975
-35.8625,138.0900
-35.8640,138.0891
-35.8653,138.0903
-35.8654,138.0866
-35.8746,138.0783
-35.8744,138.0757
-35.8769,138.0752
-35.8809,138.0685
-35.8806,138.0652
-35.8875,138.0591
-35.8935,138.0568
-35.9042,138.0408
-35.9042,138.0408
-35.9042,138.0408
-35.9027,138.0377
-35.9027,138.0362
-35.8888,137.9958
-35.8880,137.9941
-35.8872,137.9910
-35.8819,137.9757
-35.8819,137.9757
-35.8802,137.9742
-35.8724,137.9575
-35.8684,137.9443
-35.8649,137.9378
-35.8621,137.9179
-35.8597,137.9111
-35.8597,137.9111
-35.8597,137.9111
-35.8597,137.9111
-35.8597,137.9111
-35.8610,137.9049
-35.8625,137.9017
-35.8669,137.8864
-35.8648,137.8861
-35.8679,137.8833
-35.8692,137.8789
-35.8689,137.8788
-35.8705,137.8742
-35.8681,137.8723
-35.8687,137.8710
-35.8651,137.8705
-35.8632,137.8681
-35.8597,137.8560
-35.8552,137.8358
-35.8559,137.8301
-35.8523,137.8153
-35.8525,137.8099
-35.8506,137.8032
-35.8506,137.8032
-35.8506,137.8032
-35.8506,137.8032
-35.8515,137.7798
-35.8508,137.7754
-35.8517,137.7740
-35.8518,137.7720
-35.8511,137.7717
-35.8523,137.7599
-35.8523,137.7596
-35.8512,137.7551
-35.8526,137.7532
-35.8527,137.7498
-35.8520,137.7492
-35.8531,137.7410
-35.8531,137.7410
-35.8531,137.7410
-35.8553,137.7360
-35.8595,137.7349
-35.8605,137.7363
-35.8659,137.7329
-35.8675,137.7306
-35.8696,137.7305
-35.8718,137.7292
-35.8728,137.7280
-35.8731,137.7283
-35.8767,137.7261
-35.8767,137.7261
-35.8757,137.7147
-35.8768,137.7014
-35.8848,137.6602
-35.8878,137.6515
-35.8993,137.6304
-35.9131,137.6119
-35.9131,137.6119
-35.9131,137.6119
-35.9299,137.6012
-35.9426,137.5981
-35.9426,137.5981
-35.9426,137.5981
-35.9466,137.5997
-35.9513,137.5993
-35.9648,137.6051
-35.9785,137.6204
-35.9785,137.6204
-35.9785,137.6204
-35.9829,137.6157
-35.9858,137.6162
-35.9945,137.6111
-35.9969,137.6080
-36.0003,137.6078
-36.0021,137.6068
-36.0034,137.6041
-36.0055,137.6047
-36.0092,137.6026
-36.0092,137.6026
-36.0101,137.5939
-36.0117,137.5927
-36.0218,137.5522
-36.0217,137.5518
-36.0219,137.5515
-36.0242,137.5426
-36.0240,137.5417
-36.0258,137.5359
-36.0258,137.5359
-36.0574,137.4875
-36.0576,137.4871
-36.0570,137.4853
-36.0608,137.4823
-36.0677,137.4717
-36.0702,137.4675
-36.0705,137.4675
-36.0725,137.4643
-36.0725,137.4632
-36.0749,137.4607
-36.0728,137.4582
-36.0682,137.4582
-36.0662,137.4566
-36.0548,137.4371
-35.9984,137.3710
-35.9984,137.3710
-35.9984,137.3710
-35.9967,137.3599
-35.9964,137.3598
-35.9940,137.3528
-35.9937,137.3468
-35.9944,137.3447
-35.9739,137.2094
-35.9739,137.2094
-35.9766,137.1923
-35.9839,137.1808
-35.9903,137.1786
-35.9939,137.1799
-35.9966,137.1842
-35.9970,137.1897
-35.9970,137.1897
-36.0043,137.1776
-36.0100,137.1764
-36.0108,137.1699
-36.0113,137.1688
-36.0147,137.1691
-36.0164,137.1613
-36.0220,137.1608
-36.0232,137.1630
-36.0247,137.1626
-36.0247,137.1626
-36.0265,137.1563
-36.0222,137.1553
-36.0230,137.1508
-36.0207,137.1458
-36.0224,137.1427
-36.0245,137.1420
-36.0227,137.1396
-36.0247,137.1395
-36.0248,137.1378
-36.0294,137.1374
-36.0339,137.1309
-36.0339,137.1309
-36.0339,137.1309
-36.0291,137.1222
-36.0266,137.1225
-36.0181,137.1025
-36.0181,137.1025
-36.0181,137.1025
-36.0212,137.0809
-36.0214,137.0747
-36.0200,137.0698
-36.0221,137.0631
-36.0201,137.0576
-36.0221,137.0562
-36.0236,137.0508
-36.0258,137.0486
-36.0276,137.0360
-36.0260,137.0351
-36.0262,137.0309
-36.0252,137.0270
-36.0229,137.0245
-36.0207,137.0179
-36.0192,137.0101
-36.0197,137.0061
-36.0173,136.9972
-36.0219,136.9829
-36.0231,136.9741
-36.0214,136.9734
-36.0215,136.9698
-36.0268,136.9648
-36.0270,136.9601
-36.0255,136.9577
-36.0298,136.9490
-36.0266,136.9421
-36.0343,136.9302
-36.0391,136.9283
-36.0377,136.9234
-36.0394,136.9214
-36.0409,136.9219
-36.0435,136.9154
-36.0435,136.9154
-36.0411,136.9101
-36.0411,136.9100
-36.0391,136.9054
-36.0375,136.9042
-36.0297,136.8918
-36.0239,136.8734
-36.0193,136.8672
-36.0165,136.8540
-36.0165,136.8540
-36.0193,136.8493
-36.0180,136.8411
-36.0197,136.8316
-36.0221,136.8294
-36.0260,136.8316
-36.0252,136.8274
-36.0314,136.8247
-36.0332,136.8173
-36.0363,136.8157
-36.0379,136.8177
-36.0388,136.8167
-36.0388,136.8167
-36.0388,136.8167
-36.0387,136.8144
-36.0364,136.8145
-36.0350,136.8123
-36.0321,136.8005
-36.0314,136.7818
-36.0340,136.7763
-36.0377,136.7765
-36.0383,136.7730
-36.0417,136.7743
-36.0441,136.7404
-36.0434,136.7337
-36.0450,136.7270
-36.0450,136.7270
-36.0494,136.7220
-36.0494,136.7205
-36.0512,136.7184
-36.0522,136.7188
-36.0562,136.7142
-36.0559,136.7135
-36.0569,136.7093
-36.0640,136.7052
-36.0546,136.6962
-36.0546,136.6962
-36.0542,136.7010
-36.0512,136.7056
-36.0472,136.7066
-36.0452,136.7049
-36.0432,136.7070
-36.0369,136.7084
-36.0369,136.7084
-36.0369,136.7084
-36.0237,136.7019
-36.0182,136.6961
-36.0144,136.6949
-36.0122,136.6913
-36.0047,136.6890
-35.9923,136.6776
-35.9843,136.6728
-35.9817,136.6698
-35.9757,136.6656
-35.9757,136.6656
-35.9651,136.6526
-35.9631,136.6428
-35.9606,136.6388
-35.9606,136.6367
-35.9565,136.6290
-35.9563,136.6289
-35.9544,136.6250
-35.9544,136.6249
-35.9543,136.6247
-35.9604,136.5972
-35.9601,136.5945
-35.9598,136.5942
-35.9549,136.5941
-35.9530,136.5922
-35.9508,136.5878
-35.9508,136.5860
-35.9460,136.5816
-35.9459,136.5816
-35.9420,136.5808
-35.9416,136.5795
-35.9391,136.5810
-35.9363,136.5791
-35.9307,136.5797
-35.9171,136.5640
-35.9130,136.5618
-35.9109,136.5559
-35.9079,136.5531
-35.9057,136.5546
-35.9019,136.5507
-35.8993,136.5388
-35.8993,136.5388
-35.8993,136.5388
-35.8927,136.5452
-35.8925,136.5449
-35.8887,136.5483
-35.8875,136.5508
-35.8861,136.5506
-35.8860,136.5507
-35.8859,136.5506
-35.8857,136.5506
-35.8843,136.5492
-35.8843,136.5477
-35.8763,136.5331
-35.8741,136.5355
-35.8731,136.5356
-35.8567,136.5496
end
start,Mayo
-35.9074,136.5524
-35.9083,136.5519
-35.9083,136.5519
-35.9074,136.5524
-35.9074,136.5524
end
start,Mayo
-35.9083,136.5523
-35.9083,136.5526
-35.9080,136.5526
-35.9083,136.5526
-35.9083,136.5523
end
start,Mayo
-35.5572,138.8836
-35.5572,138.8836
-35.5437,138.8359
-35.5270,138.7886
-35.5159,138.7382
-35.5159,138.7382
-35.5159,138.7382
-35.5159,138.7382
-35.5135,138.7102
-35.5229,138.6929
-35.5262,138.6924
-35.5272,138.6952
-35.5378,138.6545
-35.5394,138.6452
-35.5439,138.6313
-35.5439,138.6313
-35.5597,138.6165
-35.5618,138.6131
-35.5637,138.6129
-35.5794,138.5982
-35.5794,138.5982
-35.5855,138.5980
-35.5874,138.6012
-35.5942,138.6037
-35.5942,138.6037
-35.5946,138.6022
-35.5922,138.6000
-35.5945,138.5922
-35.6012,138.5819
-35.6042,138.5823
-35.6057,138.5807
-35.6056,138.5747
-35.6085,138.5659
-35.6136,138.5592
-35.6191,138.5556
-35.6429,138.5223
-35.6429,138.5223
-35.6378,138.5108
-35.6335,138.4945
-35.6323,138.4830
-35.6347,138.4796
-35.6302,138.4657
-35.6327,138.4567
-35.6303,138.4505
-35.6308,138.4418
-35.6292,138.4310
-35.6393,138.2762
-35.6393,138.2759
-35.6422,138.2633
-35.6436,138.2618
-35.6650,138.1913
-35.6650,138.1913
-35.6334,138.1158
-35.6326,138.1153
-35.6325,138.1135
-35.6255,138.0970
-35.6245,138.0960
-35.6208,138.0957
-35.6140,138.0961
-35.6034,138.0939
-35.6034,138.0939
-35.5997,138.0970
-35.5924,138.1086
-35.5890,138.1095
-35.5818,138.1154
-35.5785,138.1150
-35.5774,138.1160
-35.5768,138.1170
-35.5757,138.1174
-35.5376,138.1499
-35.5369,138.1507
-35.5361,138.1511
-35.5302,138.1562
-35.5274,138.1611
-35.5193,138.1654
-35.5193,138.1654
-35.5222,138.1845
-35.5239,138.1874
-35.5236,138.1938
-35.5236,138.1938
-35.5236,138.1938
-35.5103,138.2234
-35.5102,138.2238
-35.5100,138.2241
-35.5008,138.2445
-35.4916,138.2585
-35.4908,138.2602
-35.4861,138.2669
-35.4753,138.2834
-35.4740,138.2875
-35.4681,138.2943
-35.4681,138.2943
-35.4213,138.3234
-35.4171,138.3263
-35.4164,138.3265
-35.3928,138.3412
-35.3928,138.3412
-35.3906,138.3475
-35.3892,138.3497
-35.3676,138.4000
-35.3660,138.4113
-35.3567,138.4253
-35.3558,138.4273
-35.3514,138.4399
-35.3503,138.4403
-35.3499,138.4410
-35.3480,138.4410
-35.3426,138.4429
-35.3490,138.4543
-35.3391,138.4634
-35.3353,138.4689
-35.3260,138.4745
-35.2863,138.4720
-35.2531,138.4948
-35.2186,138.4924
-35.2129,138.4900
-35.2050,138.4912
-35.1907,138.4903
-35.1902,138.4990
-35.1881,138.4958
-35.1852,138.4949
-35.1830,138.5037
-35.1776,138.5037
-35.1783,138.5082
-35.1749,138.5133
-35.1730,138.5204
-35.1688,138.5201
-35.1682,138.5301
-35.1653,138.5295
-35.1634,138.5346
-35.1612,138.5354
-35.1641,138.5477
-35.1587,138.5520
-35.1613,138.5566
-35.1618,138.5643
-35.1584,138.5660
-35.1588,138.5701
-35.1574,138.5725
-35.1606,138.5793
-35.1560,138.5797
-35.1558,138.5824
-35.1518,138.5835
-35.1522,138.5870
-35.1498,138.5886
-35.1479,138.5857
-35.1464,138.5862
-35.1463,138.5902
-35.1419,138.5963
-35.1423,138.6013
-35.1404,138.6060
-35.1390,138.6047
-35.1366,138.6071
-35.1326,138.6067
-35.1342,138.6046
-35.1338,138.5959
-35.1307,138.5955
-35.1293,138.5860
-35.1227,138.5868
-35.1158,138.5932
-35.1086,138.5953
-35.1006,138.5880
-35.0998,138.5855
-35.0839,138.5843
-35.0872,138.5883
-35.0880,138.5957
-35.0855,138.6066
-35.0876,138.6128
-35.0859,138.6194
-35.0828,138.6221
-35.0786,138.6221
-35.0748,138.6267
-35.0689,138.6281
-35.0661,138.6220
-35.0648,138.6222
-35.0644,138.6254
-35.0605,138.6192
-35.0553,138.6207
-35.0540,138.6194
-35.0526,138.6208
-35.0496,138.6194
-35.0471,138.6205
-35.0474,138.6140
-35.0432,138.6238
-35.0396,138.6261
-35.0363,138.6235
-35.0318,138.6297
-35.0321,138.6321
-35.0349,138.6345
-35.0372,138.6415
-35.0354,138.6524
-35.0375,138.6552
-35.0364,138.6563
-35.0376,138.6601
-35.0352,138.6631
-35.0364,138.6649
-35.0306,138.6713
-35.0313,138.6755
-35.0294,138.6758
-35.0260,138.6716
-35.0156,138.6755
-35.0074,138.6813
-35.0073,138.6770
-35.0004,138.6800
-34.9999,138.6760
-34.9990,138.6776
-34.9906,138.6752
-34.9894,138.6712
-34.9852,138.6737
-34.9857,138.6694
-34.9816,138.6651
-34.9744,138.6753
-34.9761,138.6843
-34.9746,138.6859
-34.9607,138.6766
-34.9558,138.6766
-34.9511,138.6724
-34.9421,138.6717
-34.9387,138.6754
-34.9381,138.6852
-34.9309,138.6846
-34.9292,138.6934
-34.9319,138.6975
-34.9282,138.7009
-34.9267,138.6977
-34.9212,138.6978
-34.9155,138.6932
-34.9129,138.6850
-34.9004,138.6841
-34.9001,138.6911
-34.8940,138.6906
-34.8940,138.7079
-34.8818,138.7069
-34.8815,138.7132
-34.8743,138.7127
-34.8739,138.7197
-34.8701,138.7189
-34.8643,138.7238
-34.8591,138.7226
-34.8594,138.7287
-34.8559,138.7313
-34.8591,138.7326
-34.8590,138.7363
-34.8607,138.7389
-34.8591,138.7404
-34.8621,138.7424
-34.8614,138.7477
-34.8636,138.7450
-34.8659,138.7519
-34.8692,138.7530
-34.8665,138.7562
-34.8586,138.7521
-34.8555,138.7477
-34.8518,138.7473
-34.8495,138.7449
-34.8418,138.7476
-34.8369,138.7461
-34.8230,138.7538
-34.8203,138.7569
-34.8207,138.7536
-34.8170,138.7534
-34.8144,138.7490
-34.8069,138.7508
-34.8010,138.7583
-34.7942,138.7617
-34.7865,138.7586
-34.7847,138.7592
-34.7842,138.7537
-34.7784,138.7638
-34.7782,138.7666
-34.7811,138.7680
-34.7809,138.7696
-34.7795,138.7687
-34.7735,138.7729
-34.7715,138.7716
-34.7702,138.7725
-34.7684,138.7752
-34.7682,138.7801
-34.7668,138.78
-34.7678,138.7874
-34.7706,138.7932
-34.7706,138.7997
-34.7749,138.8082
-34.7749,138.8144
-34.7726,138.8115
-34.7633,138.8145
-34.7556,138.8149
-34.7428,138.8111
-34.7384,138.8119
-34.7357,138.8159
-34.7287,138.8195
-34.7263,138.8259
-34.7170,138.8280
-34.7161,138.8335
-34.7123,138.8325
-34.7046,138.8358
-34.7003,138.8399
-34.6851,138.8433
-34.6805,138.8475
-34.6809,138.8485
-34.6844,138.8476
-34.6866,138.8532
-34.6883,138.8522
-34.6913,138.8544
-34.6918,138.8586
-34.6949,138.8619
-34.7015,138.8597
-34.7039,138.8617
-34.7015,138.8675
-34.7013,138.8731
-34.7035,138.8762
-34.7009,138.8780
-34.7004,138.8866
-34.7035,138.8919
-34.7060,138.8908
-34.7056,138.8943
-34.7075,138.8959
-34.7046,138.8985
-34.7047,138.9037
-34.7083,138.9036
-34.7082,138.9094
-34.7089,138.9106
-34.7112,138.9100
-34.7129,138.9133
-34.7076,138.9207
-34.7006,138.9218
-34.7096,138.9299
-34.7091,138.9313
-34.7067,138.9306
-34.7039,138.9376
-34.6984,138.9382
-34.7000,138.9437
-34.6974,138.9472
-34.6941,138.9504
-34.6919,138.9426
-34.6875,138.9417
-34.6814,138.9472
-34.6837,138.9497
-34.6846,138.9605
-34.6879,138.9696
-34.6862,138.9754
-34.6951,139.0073
-34.6956,139.0142
-34.6934,139.0208
-34.6991,139.0420
-34.6994,139.0484
-34.6957,139.0480
-34.6939,139.0460
-34.6932,139.0396
-34.6903,139.0356
-34.6908,139.0309
-34.6834,139.0281
-34.6743,139.0208
-34.6615,139.0211
-34.6672,139.0258
-34.6665,139.0338
-34.6726,139.0421
-34.6798,139.0658
-34.6681,139.0642
-34.6843,139.1178
-34.6900,139.1153
-34.6905,139.1216
-34.6951,139.1349
-34.7012,139.1398
-34.7039,139.1457
-34.7056,139.1582
-34.7128,139.1587
-34.7225,139.1554
-34.7685,139.1506
-34.7678,139.1415
-34.7698,139.1369
-34.7629,139.1384
-34.7592,139.0870
-34.7663,139.0862
-34.7653,139.0848
-34.7688,139.0838
-34.7683,139.0814
-34.7733,139.0759
-34.7768,139.0805
-34.7911,139.0654
-34.7923,139.0671
-34.8001,139.0586
-34.7981,139.0559
-34.8078,139.0453
-34.8133,139.0439
-34.8153,139.0417
-34.8159,139.0439
-34.8171,139.0435
-34.8224,139.0388
-34.8251,139.0306
-34.8233,139.0250
-34.8309,139.0162
-34.8323,139.0101
-34.8312,139.0034
-34.8323,139.0018
-34.8385,139.0029
-34.8412,139.0069
-34.8469,139.0056
-34.8508,139.0019
-34.8546,139.0039
-34.8568,139.0030
-34.8646,139.0094
-34.8701,138.9990
-34.8727,138.9989
-34.8747,138.9915
-34.8790,138.9894
-34.8775,138.9751
-34.8829,138.9807
-34.8949,138.9752
-34.9286,139.0349
-34.9488,139.0203
-34.9527,139.0190
-34.9525,139.0220
-34.9551,139.0267
-34.9568,139.0263
-34.9570,139.0285
-34.9624,139.0286
-34.9639,139.0273
-34.9670,139.0286
-34.9697,139.0379
-34.9707,139.0349
-34.9738,139.0368
-34.9729,139.0392
-34.9766,139.0411
-34.9840,139.0369
-34.9908,139.0351
-34.9953,139.0367
-34.9948,139.0344
-34.9985,139.0353
-35.0018,139.0312
-35.0096,139.0358
-35.0117,139.0348
-35.0134,139.0375
-35.0162,139.0355
-35.0211,139.0373
-35.0229,139.0358
-35.0252,139.0365
-35.0261,139.0330
-35.0310,139.0328
-35.0333,139.0310
-35.0403,139.0333
-35.0464,139.0316
-35.0483,139.0295
-35.0523,139.0317
-35.0614,139.0290
-35.0643,139.0335
-35.0660,139.0309
-35.0688,139.0343
-35.0736,139.0318
-35.0775,139.0361
-35.0824,139.0349
-35.0846,139.0380
-35.0869,139.0373
-35.0894,139.0391
-35.0954,139.0368
-35.0968,139.0423
-35.1032,139.0406
-35.1116,139.0440
-35.1145,139.0432
-35.1150,139.0409
-35.1174,139.0409
-35.1205,139.0372
-35.1233,139.0372
-35.1242,139.0354
-35.1302,139.0326
-35.1298,139.0304
-35.1387,139.0274
-35.1421,139.0327
-35.1403,139.0363
-35.1442,139.0387
-35.1460,139.0376
-35.1659,139.0666
-35.2148,139.0664
-35.2166,139.0860
-35.2323,139.1076
-35.2534,139.1583
-35.3028,139.1552
-35.3037,139.1525
-35.3044,139.1551
-35.4717,139.1447
-35.5009,139.0467
-35.5132,139.0334
-35.5140,139.0297
-35.5120,139.0223
-35.5151,139.0163
-35.5127,139.0069
-35.5130,139.0017
-35.5163,138.9905
-35.5188,138.9896
-35.5202,138.9868
-35.5182,138.9810
-35.5293,138.9668
-35.5417,138.9661
-35.5477,138.9610
-35.5560,138.9430
-35.5556,138.9354
-35.5612,138.9336
-35.5625,138.9314
-35.5587,138.9271
-35.5607,138.9207
-35.5624,138.9207
-35.5549,138.9043
-35.5584,138.8981
-35.5589,138.8869
-35.5572,138.8836
-35.5572,138.8836
end
start,Mayo
-35.8304,137.7843
-35.8305,137.7839
-35.8303,137.7839
-35.8302,137.7842
-35.8304,137.7843
end
start,Port Adelaide
