start,Ballarat
-38.1956,145.1335
-38.1999,145.1289
-38.2103,145.1104
-38.2140,145.1093
-38.2248,145.0993
-38.2167,145.0936
-38.2193,145.0777
-38.2151,145.0633
-38.2014,145.0612
-38.1887,145.0712
-38.1802,145.0739
-38.1780,145.0754
end
start,Flinders
-38.3820,145.2743
-38.2820,145.2972
-38.3036,145.3376
-38.3038,145.3378
-38.3102,145.3475
-38.3107,145.3511
-38.3112,145.3519
-38.3111,145.3536
-38.3141,145.3722
-38.3128,145.3849
-38.3094,145.3928
-38.3080,145.4249
-38.3082,145.4255
-38.3077,145.4327
-38.3068,145.4517
-38.3080,145.4537
-38.3172,145.4637
-38.3189,145.4650
-38.3257,145.4663
-38.3323,145.4725
-38.3390,145.4852
-38.3390,145.4877
-38.3430,145.4920
-38.3432,145.4922
-38.3478,145.4974
-38.3532,145.5033
-38.3533,145.5033
-38.3534,145.5028
-38.3530,145.5026
-38.3535,145.5000
-38.3542,145.4985
-38.3704,145.4174
-38.3701,145.4145
-38.3727,145.4060
-38.3727,145.4060
-38.3727,145.4060
-38.3851,145.3903
-38.3884,145.3894
-38.3934,145.3929
-38.3955,145.3925
-38.3966,145.3919
-38.3991,145.3849
-38.4067,145.3859
-38.4071,145.3799
-38.4094,145.3791
-38.4099,145.3779
-38.4098,145.3770
-38.4104,145.3766
-38.4200,145.3525
-38.3956,145.2871
-38.4088,145.2699
-38.3820,145.2743
end
start,Flinders
-38.2408,145.2611
-38.2420,145.2615
-38.2425,145.2616
-38.2425,145.2615
-38.2438,145.2590
-38.2442,145.2595
-38.2724,145.2256
-38.3064,145.2230
-38.2965,145.1929
-38.3777,145.2219
-38.3745,145.1839
-38.3831,145.2151
-38.4096,145.2345
-38.4078,145.2253
-38.4071,145.2226
-38.4070,145.2210
-38.4014,145.1921
-38.3967,145.1758
-38.3968,145.1682
-38.3952,145.1603
-38.3927,145.1504
-38.3918,145.1425
-38.3902,145.1341
-38.3907,145.1324
-38.3904,145.1299
-38.3927,145.1263
-38.3942,145.1215
-38.3950,145.1163
-38.3962,145.1154
-38.4025,145.0961
-38.4033,145.0948
-38.4039,145.0935
-38.4047,145.0925
-38.4298,145.0533
-38.4300,145.0501
-38.4322,145.0496
-38.4337,145.0471
-38.4337,145.0471
-38.4337,145.0471
-38.4374,145.0448
-38.4392,145.0453
-38.4437,145.0399
-38.4469,145.0405
-38.4552,145.0329
-38.4646,145.0321
-38.4703,145.0267
-38.4786,145.0252
-38.4839,145.0322
-38.4870,145.0312
-38.4870,145.0312
-38.4832,145.0266
-38.4831,145.0177
-38.4801,145.0146
-38.4796,145.0109
-38.4859,144.9938
-38.4841,144.9892
-38.4858,144.9874
-38.4852,144.9843
-38.4903,144.9766
-38.4904,144.9736
-38.4875,144.9710
-38.4867,144.9673
-38.4868,144.9590
-38.4892,144.9528
-38.4885,144.9488
-38.4912,144.9427
-38.4945,144.9433
-38.4947,144.9408
-38.4942,144.9363
-38.4951,144.9366
-38.4954,144.9337
-38.4947,144.9323
-38.4957,144.9293
-38.4966,144.9187
-38.4947,144.9195
-38.4927,144.9149
-38.4903,144.9146
-38.4892,144.9111
-38.4911,144.9064
-38.4914,144.8946
-38.4963,144.8885
-38.4982,144.8904
-38.4992,144.8884
-38.4992,144.8882
-38.4989,144.8880
-38.4772,144.8866
-38.4772,144.8866
-38.4772,144.8866
-38.4772,144.8866
-38.4669,144.8761
-38.4571,144.8693
-38.4429,144.8514
-38.4303,144.8385
-38.4303,144.8385
-38.4006,144.7989
-38.3924,144.7887
-38.3907,144.7872
-38.3898,144.7883
-38.3876,144.7814
-38.3783,144.7714
-38.3765,144.7674
-38.3740,144.7670
-38.3745,144.7641
-38.3705,144.7601
-38.3676,144.7533
-38.3639,144.7523
-38.3597,144.7435
-38.3539,144.7417
-38.3543,144.7363
-38.3523,144.7359
-38.3508,144.7320
-38.3461,144.7276
-38.3466,144.7249
-38.3288,144.6903
-38.3255,144.6881
-38.3248,144.6847
-38.3196,144.6779
-38.3198,144.6752
-38.3193,144.6744
-38.3171,144.6732
-38.3166,144.6705
-38.3155,144.6688
-38.3119,144.6657
-38.3118,144.6634
-38.3109,144.6620
-38.3102,144.6619
-38.3040,144.6519
-38.3040,144.6519
-38.3040,144.6519
-38.3047,144.6549
-38.3051,144.6552
-38.3081,144.6672
-38.3078,144.6686
-38.3161,144.7057
-38.3177,144.7073
-38.3188,144.7155
-38.3185,144.7164
-38.3197,144.7218
-38.3206,144.7231
-38.3236,144.7352
-38.3279,144.7394
-38.3315,144.7398
-38.3347,144.7421
-38.3359,144.7456
-38.3382,144.7443
-38.3400,144.7457
-38.3445,144.7553
-38.3521,144.7626
-38.3534,144.7631
-38.3543,144.7647
-38.3563,144.7667
-38.3573,144.7704
-38.3594,144.7745
-38.3684,144.8143
-38.3685,144.8145
-38.3685,144.8146
-38.3685,144.8147
-38.3701,144.8285
-38.3700,144.8406
-38.3670,144.8596
-38.3529,144.9061
-38.3500,144.9206
-38.3493,144.9224
-38.3492,144.9231
-38.3487,144.9242
-38.3408,144.9453
-38.3272,144.9744
-38.3183,144.9866
-38.3170,144.9877
-38.3167,144.9883
-38.3163,144.9883
-38.3118,144.9921
-38.3050,144.9944
-38.3005,144.9901
-38.2985,144.9839
-38.2964,144.9828
-38.2964,144.9828
-38.2677,145.0113
-38.2647,145.0153
-38.2533,145.0256
-38.2467,145.0282
-38.2427,145.0273
-38.2390,145.0285
-38.2376,145.0282
-38.2249,145.0303
-38.2235,145.0316
-38.2185,145.0317
-38.2169,145.0335
-38.2126,145.0324
-38.2121,145.0338
-38.2145,145.0340
-38.2149,145.0354
-38.2134,145.0449
-38.2014,145.0613
-38.2151,145.0633
-38.2193,145.0777
-38.2167,145.0936
-38.2248,145.0993
-38.2140,145.1093
-38.2103,145.1104
-38.1999,145.1289
-38.1956,145.1335
-38.1972,145.1396
-38.1940,145.1479
-38.1944,145.1523
-38.1815,145.1590
-38.1990,145.1818
-38.2006,145.2157
-38.2087,145.2154
-38.2205,145.2299
-38.2236,145.2542
-38.2269,145.2513
-38.2264,145.2553
-38.2281,145.2541
-38.2324,145.2555
-38.2318,145.2527
-38.2334,145.2525
-38.2370,145.2544
-38.2408,145.2611
end
start,Flinders
-38.4934,144.9074
-38.4937,144.9072
-38.4934,144.9066
-38.4932,144.9069
-38.4934,144.9074
end
start,Flinders
-38.4930,144.9069
-38.4934,144.9063
-38.4933,144.9060
-38.4930,144.9064
-38.4930,144.9069
end
start,Flinders
-38.3558,144.7410
-38.3559,144.7407
-38.3558,144.7403
-38.3557,144.7408
-38.3558,144.7410
end
start,Flinders
-38.3935,144.7878
-38.3936,144.7876
-38.3934,144.7875
-38.3933,144.7877
-38.3935,144.7878
end
start,Flinders
-38.4931,144.9074
-38.4930,144.9070
-38.4928,144.9069
-38.4928,144.9071
-38.4931,144.9074
end
start,Flinders
-38.4933,144.8944
-38.4935,144.8944
-38.4935,144.8942
-38.4933,144.8942
-38.4933,144.8944
end
start,Flinders
-38.3571,144.7403
-38.3572,144.7402
-38.3571,144.7399
-38.3570,144.7400
-38.3571,144.7403
end
start,Flinders
-38.3522,144.7343
-38.3524,144.7342
-38.3525,144.7340
-38.3523,144.7341
-38.3522,144.7343
end
start,Flinders
-38.3557,144.7401
-38.3559,144.7400
-38.3560,144.7398
-38.3558,144.7398
-38.3557,144.7401
end
start,Flinders
-38.3582,144.7408
-38.3583,144.7407
-38.3582,144.7404
-38.3581,144.7406
-38.3582,144.7408
end
start,Flinders
-38.3543,144.7362
-38.3545,144.7361
-38.3544,144.7360
-38.3542,144.7361
-38.3543,144.7362
end
start,Flinders
-38.3584,144.7403
-38.3585,144.7402
-38.3585,144.7401
-38.3583,144.7402
-38.3584,144.7403
end
start,Flinders
-38.3503,144.7314
-38.3503,144.7313
-38.3503,144.7312
-38.3502,144.7314
-38.3503,144.7314
end
start,Fraser
-37.7779,144.8659
-37.7995,144.8620
-37.7993,144.8607
-37.8026,144.8601
-37.8030,144.8619
-37.8137,144.8602
-37.8228,144.8274
-37.8190,144.8251
-37.8169,144.8267
-37.8120,144.7691
-37.7419,144.7794
-37.7401,144.7627
-37.7256,144.7640
-37.7097,144.7681
-37.7088,144.7605
-37.7067,144.7609
-37.7061,144.7565
-37.6985,144.7554
-37.6809,144.7583
-37.6630,144.7444
-37.6641,144.7573
-37.6629,144.7585
-37.6657,144.7647
-37.6639,144.7677
-37.6640,144.7720
-37.6683,144.7684
-37.6707,144.7742
-37.6768,144.7769
-37.6750,144.7818
-37.6753,144.7919
-37.6716,144.7978
-37.6755,144.8011
-37.6713,144.8016
-37.6695,144.8047
-37.6758,144.8033
-37.6776,144.8056
-37.6831,144.8063
-37.6815,144.8100
-37.6829,144.8200
-37.6873,144.8187
-37.6921,144.8207
-37.6955,144.8112
-37.6980,144.8097
-37.7000,144.8185
-37.6982,144.8246
-37.7007,144.8281
-37.7016,144.8249
-37.7034,144.8252
-37.7055,144.8287
-37.7062,144.8273
-37.7068,144.8318
-37.7055,144.8308
-37.7032,144.8342
-37.7055,144.8381
-37.7095,144.8380
-37.7128,144.8415
-37.7164,144.8376
-37.7173,144.8423
-37.7265,144.8383
-37.7274,144.8463
-37.7327,144.8481
-37.7338,144.8466
-37.7328,144.8430
-37.7288,144.8418
-37.7247,144.8312
-37.7326,144.8286
-37.7345,144.8305
-37.7348,144.8371
-37.7409,144.8329
-37.7422,144.8381
-37.7470,144.8394
-37.7465,144.8446
-37.7480,144.8468
-37.7547,144.8496
-37.7598,144.8483
-37.7624,144.8538
-37.7653,144.8540
-37.7688,144.8510
-37.7728,144.8522
-37.7759,144.8583
-37.7742,144.8639
-37.7776,144.8639
-37.7779,144.8659
end
start,Gellibrand
-37.8425,144.8971
-37.8461,144.9000
-37.8456,144.8994
-37.8483,144.9007
-37.8493,144.9025
-37.8494,144.9026
-37.8485,144.9007
-37.8442,144.8972
-37.8494,144.9000
-37.8510,144.9039
-37.8512,144.9040
-37.8496,144.8993
-37.8476,144.8979
-37.8487,144.8952
-37.8543,144.9020
-37.8617,144.9039
-37.8620,144.9115
-37.8655,144.9155
-37.8723,144.9036
-37.8688,144.8947
-37.8676,144.8921
-37.8676,144.8916
-37.8587,144.8685
-37.8587,144.8685
-37.8607,144.8611
-37.8598,144.8616
-37.8616,144.8589
-37.8638,144.8517
-37.8639,144.8503
-37.8644,144.8497
-37.8709,144.8282
-37.8708,144.8265
-37.8725,144.8195
-37.8744,144.8168
-37.8751,144.8143
-37.8763,144.8140
-37.8806,144.8077
-37.8912,144.8076
-37.8985,144.8009
-37.9066,144.7975
-37.9176,144.7970
-37.9231,144.7991
-37.9231,144.7991
-37.9238,144.7960
-37.9242,144.7957
-37.9283,144.7827
-37.9291,144.7738
-37.9330,144.7678
-37.9385,144.7500
-37.9392,144.7440
-37.9412,144.7404
-37.9237,144.7435
-37.9231,144.7494
-37.9002,144.7535
-37.8961,144.7168
-37.8780,144.7189
-37.8734,144.7369
-37.8632,144.7313
-37.8527,144.7312
-37.8540,144.7465
-37.8439,144.7611
-37.8387,144.7656
-37.8120,144.7691
-37.8169,144.8267
-37.8190,144.8251
-37.8228,144.8274
-37.8137,144.8602
-37.8030,144.8619
-37.8026,144.8601
-37.7993,144.8607
-37.8019,144.8866
-37.7944,144.9005
-37.7951,144.9129
-37.7983,144.9165
-37.8018,144.9096
-37.8127,144.9055
-37.8215,144.9065
-37.8320,144.8972
-37.8412,144.8983
-37.8425,144.8971
-37.8425,144.8971
end
start,Goldstein
-37.9963,145.0383
-37.9963,145.0381
-37.9962,145.0376
-37.9887,145.0273
-37.9880,145.0269
-37.9818,145.0179
-37.9818,145.0179
-37.9631,145.0105
-37.9612,145.0102
-37.9603,145.0095
-37.8980,144.9849
-37.8963,144.9858
-37.8913,144.9848
-37.8917,144.9906
-37.8832,144.9922
-37.8897,145.0448
-37.8933,145.0460
-37.9044,145.0439
-37.9056,145.0534
-37.9346,145.0483
-37.9330,145.0343
-37.9355,145.0365
-37.9423,145.0377
-37.9676,145.0552
-37.9868,145.0516
-37.9910,145.0430
-37.9963,145.0383
end
start,Gorton
-37.7419,144.7794
-37.8120,144.7691
-37.8068,144.7088
-37.7931,144.5887
-37.7993,144.5781
-37.8014,144.5823
-37.8069,144.5774
-37.8041,144.5775
-37.7988,144.5675
-37.7971,144.5487
-37.7872,144.5326
-37.7810,144.4776
-37.7056,144.4905
-37.7043,144.4956
-37.7079,144.4989
-37.7085,144.5020
-37.7078,144.5151
-37.7061,144.5193
-37.6994,144.5172
-37.6976,144.5145
-37.6923,144.5179
-37.6863,144.5145
-37.6847,144.5163
-37.6845,144.5140
-37.6775,144.5120
-37.6772,144.5142
-37.6756,144.5120
-37.6726,144.5152
-37.6744,144.5172
-37.6727,144.5184
-37.6717,144.5159
-37.6702,144.5186
-37.6682,144.5152
-37.6669,144.5180
-37.6681,144.5202
-37.6661,144.5191
-37.6659,144.5211
-37.6645,144.5190
-37.6625,144.5187
-37.6608,144.5206
-37.6581,144.5183
-37.6571,144.5194
-37.6506,144.5172
-37.6483,144.5193
-37.6470,144.5166
-37.6438,144.5177
-37.6429,144.5167
-37.642,144.5189
-37.6389,144.5194
-37.6398,144.5209
-37.6357,144.5190
-37.6295,144.5198
-37.6292,144.5216
-37.6279,144.5192
-37.6183,144.5272
-37.6168,144.5264
-37.6141,144.5279
-37.6095,144.5239
-37.6081,144.5257
-37.6076,144.5238
-37.6057,144.5245
-37.6046,144.5226
-37.6009,144.5257
-37.6019,144.5283
-37.5982,144.5275
-37.5951,144.5298
-37.5941,144.5325
-37.5915,144.5342
-37.5902,144.5334
-37.5894,144.5363
-37.5884,144.5343
-37.5836,144.5386
-37.5764,144.5378
-37.5742,144.5391
-37.5738,144.5424
-37.5611,144.5513
-37.5591,144.5561
-37.5571,144.5557
-37.5524,144.5611
-37.5600,144.6267
-37.5629,144.6262
-37.5677,144.6716
-37.6054,144.7009
-37.6208,144.7151
-37.6267,144.7243
-37.6597,144.7422
-37.6630,144.7464
-37.6630,144.7444
-37.6809,144.7583
-37.6985,144.7554
-37.7061,144.7565
-37.7067,144.7609
-37.7088,144.7605
-37.7097,144.7681
-37.7256,144.7640
-37.7401,144.7627
-37.7419,144.7794
end
start,Higgins
-37.8503,145.0956
-37.9095,145.0852
-37.9044,145.0439
-37.8933,145.0460
-37.8896,145.0447
-37.8810,145.0496
-37.8769,145.0465
-37.8751,145.0401
-37.8683,145.0324
-37.8608,145.0151
-37.8590,145.0013
-37.8530,145.0024
-37.8506,144.9842
-37.8296,144.9879
-37.8330,144.9911
-37.8343,144.9966
-37.8344,145.0038
-37.8311,145.0045
-37.8335,145.0095
-37.8305,145.0127
-37.8320,145.0210
-37.8378,145.0282
-37.8389,145.0390
-37.8456,145.0402
-37.8482,145.0444
-37.8454,145.0449
-37.8451,145.0493
-37.8503,145.0956
end
start,Holt
-38.2280,145.4108
-38.2237,145.3917
-38.2209,145.3907
-38.2194,145.3918
-38.2207,145.3900
-38.2187,145.3875
-38.2224,145.3893
-38.2209,145.3843
-38.2212,145.3808
-38.2151,145.3541
-38.2147,145.3533
-38.2143,145.3504
-38.2135,145.3470
-38.2138,145.3468
-38.2137,145.3462
-38.2150,145.3429
-38.2158,145.3421
-38.2164,145.3438
-38.2187,145.3402
-38.2230,145.3395
-38.2231,145.3396
-38.2356,145.3298
-38.2350,145.3264
-38.2405,145.3239
-38.2408,145.3253
-38.2421,145.3248
-38.2422,145.3246
-38.2426,145.3228
-38.2411,145.3221
-38.2443,145.3154
-38.2484,145.2983
-38.2484,145.2983
-38.2484,145.2983
-38.2363,145.2772
-38.2344,145.2786
-38.2292,145.2736
-38.2229,145.2715
-38.2246,145.2679
-38.2220,145.2628
-38.2224,145.2613
-38.2244,145.2614
-38.2228,145.2609
-38.2223,145.2589
-38.2234,145.2602
-38.2257,145.2590
-38.2230,145.2548
-38.2205,145.2299
-38.2087,145.2154
-38.2006,145.2157
-38.0422,145.2464
-38.0265,145.2466
-38.0170,145.2489
-38.0216,145.2867
-38.0253,145.2859
-38.0249,145.2913
-38.0311,145.2995
-38.0375,145.2982
-38.0430,145.3019
-38.0456,145.3088
-38.0454,145.3197
-38.0495,145.3181
-38.0526,145.3206
-38.0567,145.3211
-38.0579,145.3250
-38.0677,145.3278
-38.0703,145.3361
-38.1187,145.3271
-38.1257,145.3835
-38.1429,145.3994
-38.1925,145.3888
-38.1933,145.3956
-38.1954,145.3952
-38.1984,145.4183
-38.2038,145.4166
-38.2096,145.4217
-38.2112,145.4270
-38.2145,145.4306
-38.2165,145.4304
-38.2168,145.4226
-38.2259,145.4160
-38.2280,145.4109
-38.2280,145.4108
end
start,Hotham
-37.9390,145.2201
-37.9401,145.2191
-37.9376,145.1924
-37.9324,145.1559
-37.9836,145.1459
-37.9754,145.1395
-37.9653,145.1348
-37.9610,145.1251
-37.9579,145.1059
-37.9563,145.1031
-37.9463,145.0989
-37.9419,145.0938
-37.9396,145.0871
-37.9346,145.0483
-37.9056,145.0534
-37.9095,145.0852
-37.8802,145.0907
-37.8930,145.2007
-37.8953,145.2016
-37.8967,145.2069
-37.8991,145.2083
-37.9015,145.2072
-37.9033,145.2033
-37.9053,145.2051
-37.9105,145.2059
-37.9192,145.2028
-37.9238,145.2056
-37.9260,145.2048
-37.9281,145.2068
-37.9312,145.2064
-37.9335,145.2103
-37.9356,145.2110
-37.9367,145.2182
-37.9390,145.2201
end
start,Isaacs
-38.0847,145.1241
-38.0839,145.1242
-38.0847,145.1244
-38.0847,145.1241
end
start,Isaacs
-38.0820,145.1244
-38.0716,145.1256
-38.0268,145.0995
-38.0255,145.0981
-38.0213,145.0958
-38.0120,145.0876
-38.0111,145.0841
-38.0058,145.0811
-37.9973,145.0720
-37.9910,145.0624
-37.9908,145.0622
-37.9908,145.0621
-37.9905,145.0616
-37.9868,145.0516
-37.9676,145.0552
-37.9423,145.0377
-37.9355,145.0365
-37.9330,145.0343
-37.9396,145.0871
-37.9419,145.0938
-37.9463,145.0989
-37.9563,145.1031
-37.9579,145.1059
-37.9610,145.1251
-37.9653,145.1348
-37.9754,145.1395
-37.9836,145.1459
-37.9908,145.1446
-37.9954,145.1816
-37.9926,145.1919
-37.9855,145.1933
-37.9787,145.1926
-37.9917,145.2132
-37.9984,145.2187
-38.0017,145.2259
-38.0005,145.2253
-38.0036,145.2518
-38.0253,145.2468
-38.0422,145.2464
-38.0776,145.2395
-38.0673,145.1562
-38.0756,145.1546
-38.0750,145.1498
-38.0834,145.1486
-38.0824,145.1362
-38.0838,145.1317
-38.0817,145.1269
-38.0820,145.1244
end
start,Jagajaga
-37.6553,145.2109
-37.6619,145.2084
-37.6612,145.2053
-37.6639,145.2043
-37.6631,145.2012
-37.6648,145.2008
-37.6670,145.2033
-37.6666,145.2000
-37.6733,145.1983
-37.6764,145.2022
-37.6761,145.1998
-37.6825,145.1984
-37.6822,145.1996
-37.6895,145.1917
-37.6896,145.1832
-37.6860,145.1796
-37.6911,145.1785
-37.6867,145.1429
-37.7320,145.1348
-37.7331,145.1377
-37.7348,145.1347
-37.7382,145.1341
-37.7409,145.1356
-37.7428,145.1331
-37.7404,145.1229
-37.7446,145.12
-37.7481,145.1202
-37.7475,145.1231
-37.7512,145.1259
-37.7491,145.1226
-37.7523,145.1211
-37.7554,145.1101
-37.7533,145.1033
-37.7489,145.0980
-37.7493,145.0955
-37.7543,145.0915
-37.7513,145.0826
-37.7540,145.0816
-37.7548,145.0832
-37.7562,145.0818
-37.7538,145.0796
-37.7556,145.0772
-37.7578,145.0805
-37.7569,145.0749
-37.7585,145.0731
-37.7595,145.0734
-37.7585,145.0768
-37.7622,145.0792
-37.7673,145.0764
-37.7671,145.0715
-37.7734,145.0766
-37.7710,145.0712
-37.7724,145.0692
-37.7836,145.0670
-37.7799,145.0605
-37.7825,145.0555
-37.7812,145.0544
-37.7838,145.0533
-37.7839,145.0557
-37.7850,145.0547
-37.7798,145.0475
-37.7803,145.0437
-37.7842,145.0401
-37.7820,145.0368
-37.7793,145.0385
-37.7789,145.0344
-37.7750,145.0359
-37.7726,145.0340
-37.7725,145.0368
-37.7706,145.0368
-37.7706,145.0322
-37.7651,145.0307
-37.7638,145.0278
-37.7602,145.0299
-37.7577,145.0291
-37.7567,145.0322
-37.7548,145.0306
-37.7508,145.0314
-37.7468,145.0360
-37.7456,145.0333
-37.7435,145.0350
-37.7377,145.0319
-37.7351,145.0339
-37.7349,145.0376
-37.7323,145.0402
-37.7303,145.0382
-37.7302,145.0405
-37.7273,145.0386
-37.7297,145.0608
-37.7242,145.0615
-37.7245,145.0678
-37.7202,145.0646
-37.7166,145.0678
-37.7161,145.0745
-37.7087,145.0749
-37.7083,145.0513
-37.7024,145.0574
-37.6952,145.0599
-37.6860,145.0682
-37.6894,145.0996
-37.6872,145.1019
-37.6839,145.1020
-37.6831,145.1036
-37.6819,145.1020
-37.6814,145.0902
-37.6793,145.0913
-37.6811,145.0852
-37.6769,145.0834
-37.6775,145.0865
-37.6743,145.0857
-37.6745,145.0890
-37.6692,145.0838
-37.6671,145.0922
-37.6639,145.0894
-37.6642,145.0932
-37.6618,145.0950
-37.6647,145.0966
-37.6625,145.0978
-37.6612,145.1036
-37.6570,145.1034
-37.6582,145.1077
-37.6553,145.1047
-37.6551,145.1023
-37.6527,145.1023
-37.6542,145.1051
-37.6543,145.1175
-37.6504,145.1197
-37.6527,145.1247
-37.6480,145.1308
-37.6516,145.1338
-37.6538,145.1332
-37.6542,145.1369
-37.6577,145.1362
-37.6583,145.1426
-37.6556,145.1432
-37.6542,145.1388
-37.6519,145.1393
-37.6525,145.1438
-37.6507,145.1441
-37.6507,145.1458
-37.6527,145.1463
-37.6532,145.1506
-37.6469,145.1497
-37.6475,145.1583
-37.6430,145.1571
-37.6415,145.1626
-37.6393,145.1609
-37.6381,145.1631
-37.6365,145.1616
-37.6305,145.1637
-37.6311,145.1687
-37.6374,145.1660
-37.6393,145.1744
-37.6456,145.1731
-37.6460,145.1764
-37.6508,145.1754
-37.6521,145.1870
-37.6532,145.1874
-37.6537,145.1853
-37.6547,145.1878
-37.6569,145.1872
-37.6548,145.1890
-37.6550,145.1910
-37.6520,145.1917
-37.6513,145.1963
-37.6549,145.1952
-37.6582,145.1966
-37.6538,145.2017
-37.6553,145.2049
-37.6521,145.2056
-37.6532,145.2081
-37.6544,145.2072
-37.6553,145.2109
end
start,Kooyong
-37.7963,145.1184
-37.8277,145.1129
-37.8262,145.0999
-37.8503,145.0956
-37.8451,145.0493
-37.8454,145.0449
-37.8482,145.0444
-37.8478,145.0430
-37.8456,145.0402
-37.8389,145.0390
-37.8376,145.0278
-37.8344,145.0243
-37.8309,145.0283
-37.8280,145.0231
-37.8254,145.0218
-37.8262,145.0183
-37.8250,145.0165
-37.8163,145.0143
-37.8106,145.0157
-37.8104,145.0095
-37.8075,145.0085
-37.8072,145.0007
-37.8053,144.9992
-37.8039,145.0076
-37.7975,144.9993
-37.7957,145.0031
-37.7981,145.0048
-37.7965,145.0096
-37.7987,145.0066
-37.8009,145.0069
-37.7991,145.0123
-37.8029,145.0163
-37.8028,145.0210
-37.8002,145.0185
-37.7984,145.0208
-37.7936,145.0138
-37.7921,145.0141
-37.7923,145.0195
-37.7855,145.0133
-37.7869,145.0281
-37.7899,145.0318
-37.7897,145.0404
-37.7861,145.0412
-37.7869,145.0431
-37.7844,145.0452
-37.7850,145.0400
-37.7803,145.0437
-37.7798,145.0477
-37.7810,145.0478
-37.7818,145.0514
-37.7841,145.0524
-37.7850,145.0549
-37.7839,145.0557
-37.7838,145.0533
-37.7811,145.0545
-37.7825,145.0555
-37.7799,145.0608
-37.7837,145.0668
-37.7809,145.0671
-37.7797,145.0744
-37.7769,145.0776
-37.7801,145.0831
-37.7803,145.0964
-37.7918,145.1055
-37.7924,145.1083
-37.7948,145.1097
-37.7963,145.1184
end
start,La Trobe
-38.0082,145.7649
-38.0088,145.7434
-38.0040,145.7380
-38.0041,145.7313
-37.9952,145.7312
-37.9952,145.7269
-37.9994,145.7270
-37.9999,145.7255
-37.9970,145.7214
-37.9921,145.7043
-37.9825,145.7041
-37.9818,145.7017
-37.9898,145.7012
-37.9869,145.6957
-37.9882,145.6927
-37.9868,145.6864
-37.9798,145.6736
-37.9806,145.6675
-37.9820,145.6674
-37.9813,145.6615
-37.9932,145.6612
-37.9946,145.6554
-37.9905,145.6215
-37.9892,145.6211
-37.9890,145.6169
-37.9874,145.6164
-37.9867,145.6050
-37.9834,145.6050
-37.9857,145.5968
-37.9845,145.5869
-38.0133,145.5819
-38.0144,145.5913
-38.0123,145.5918
-38.0134,145.6012
-38.0265,145.5991
-38.0261,145.5958
-38.0310,145.5916
-38.0308,145.5936
-38.0335,145.5938
-38.0328,145.5947
-38.0427,145.5929
-38.0434,145.5990
-38.0463,145.5984
-38.0467,145.6017
-38.0493,145.6012
-38.0497,145.6038
-38.0679,145.5994
-38.0676,145.6071
-38.0837,145.6083
-38.0833,145.6002
-38.0913,145.6021
-38.0912,145.6037
-38.0915,145.6019
-38.0970,145.6032
-38.0973,145.6015
-38.1005,145.6045
-38.1025,145.6035
-38.1170,145.6110
-38.1189,145.6106
-38.1174,145.5991
-38.1432,145.5940
-38.1461,145.5812
-38.1513,145.5802
-38.1631,145.5269
-38.1593,145.5277
-38.1429,145.3994
-38.1256,145.3833
-38.1187,145.3271
-38.0703,145.3361
-38.0677,145.3278
-38.0579,145.3250
-38.0567,145.3211
-38.0526,145.3206
-38.0495,145.3181
-38.0454,145.3197
-38.0456,145.3088
-38.0436,145.3035
-37.9890,145.3143
-37.9816,145.3103
-37.9763,145.3149
-37.9667,145.3177
-37.9747,145.3834
-37.9707,145.3841
-37.9709,145.3880
-37.9583,145.3880
-37.9566,145.3817
-37.9528,145.3851
-37.9411,145.3821
-37.9360,145.3856
-37.9296,145.3840
-37.9277,145.3855
-37.9242,145.3898
-37.9212,145.3984
-37.9237,145.4009
-37.9264,145.4007
-37.9274,145.4092
-37.9260,145.4103
-37.9276,145.4112
-37.9282,145.4159
-37.9250,145.4181
-37.9263,145.4196
-37.9191,145.4229
-37.9199,145.4255
-37.9134,145.4285
-37.9145,145.4387
-37.9104,145.4397
-37.9062,145.4446
-37.9072,145.4565
-37.9053,145.4594
-37.9120,145.4666
-37.9101,145.4691
-37.9011,145.4705
-37.8999,145.4738
-37.9006,145.4796
-37.8984,145.4815
-37.8993,145.4897
-37.8982,145.4899
-37.9003,145.4978
-37.8998,145.5077
-37.8898,145.5209
-37.8870,145.5224
-37.8874,145.5255
-37.8853,145.5268
-37.8827,145.5255
-37.8753,145.5289
-37.8708,145.5282
-37.8684,145.5262
-37.8636,145.5267
-37.8599,145.5245
-37.8582,145.5194
-37.8578,145.5190
-37.8577,145.5190
-37.8580,145.5226
-37.8626,145.5289
-37.8663,145.5305
-37.8671,145.5371
-37.8716,145.5410
-37.8721,145.5511
-37.8735,145.5533
-37.8788,145.5553
-37.8819,145.5622
-37.8854,145.5624
-37.8933,145.5688
-37.8970,145.5675
-37.8977,145.5684
-37.8959,145.5705
-37.8993,145.5752
-37.8975,145.5762
-37.8975,145.5881
-37.8962,145.5899
-37.8980,145.6043
-37.9011,145.6037
-37.9035,145.6167
-37.9048,145.6149
-37.9080,145.6147
-37.9096,145.6267
-37.9169,145.6251
-37.9184,145.6313
-37.9164,145.6526
-37.9126,145.6505
-37.9079,145.6579
-37.9088,145.6622
-37.9071,145.6707
-37.9034,145.6711
-37.8995,145.6690
-37.8943,145.6705
-37.8935,145.6796
-37.8888,145.6863
-37.8837,145.6849
-37.8809,145.6863
-37.8860,145.6938
-37.8851,145.6994
-37.8871,145.7070
-37.8860,145.7129
-37.8837,145.7160
-37.8852,145.7215
-37.8936,145.7242
